Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
140	Spectrogram 1	1	661.161714179	661.371254686	0.000	8000.000	0.2095	8000.000	-80.29	-h46
141	Waveform 1	1	662.673024795	662.853753482	0.000	8000.000	0.1807	8000.000		-h47
141	Spectrogram 1	1	662.673024795	662.853753482	0.000	8000.000	0.1807	8000.000	-85.03	-h47
142	Waveform 1	1	663.539998644	663.587145258	0.000	8000.000	0.0471	8000.000		cl13
142	Spectrogram 1	1	663.539998644	663.587145258	0.000	8000.000	0.0471	8000.000	-79.16	cl13
143	Waveform 1	1	664.805099458	665.001543683	0.000	8000.000	0.1964	8000.000		-h48
143	Spectrogram 1	1	664.805099458	665.001543683	0.000	8000.000	0.1964	8000.000	-77.94	-h48
144	Waveform 1	1	665.381335853	665.425863211	0.000	8000.000	0.0445	8000.000		cl14
144	Spectrogram 1	1	665.381335853	665.425863211	0.000	8000.000	0.0445	8000.000	-77.32	cl14
145	Waveform 1	1	666.769541714	667.041944374	0.000	8000.000	0.2724	8000.000		-h49
145	Spectrogram 1	1	666.769541714	667.041944374	0.000	8000.000	0.2724	8000.000	-80.88	-h49
146	Waveform 1	1	681.439994790	681.521191737	0.000	8000.000	0.0812	8000.000		-e1
146	Spectrogram 1	1	681.439994790	681.521191737	0.000	8000.000	0.0812	8000.000	-79.01	-e1
147	Waveform 1	1	682.592462996	682.673659942	0.000	8000.000	0.0812	8000.000		-ht2
147	Spectrogram 1	1	682.592462996	682.673659942	0.000	8000.000	0.0812	8000.000	-74.77	-ht2
148	Waveform 1	1	683.564207099	683.799940169	0.000	8000.000	0.2357	8000.000		-h50
148	Spectrogram 1	1	683.564207099	683.799940169	0.000	8000.000	0.2357	8000.000	-85.85	-h50
149	Waveform 1	1	683.823513477	683.865421578	0.000	8000.000	0.0419	8000.000		l16
149	Spectrogram 1	1	683.823513477	683.865421578	0.000	8000.000	0.0419	8000.000	-78.90	l16
150	Waveform 1	1	728.471350804	728.811854129	0.000	8000.000	0.3405	8000.000		-h51
150	Spectrogram 1	1	728.471350804	728.811854129	0.000	8000.000	0.3405	8000.000	-78.95	-h51
151	Waveform 1	1	731.431110177	731.672081761	0.000	8000.000	0.2410	8000.000		-h52
151	Spectrogram 1	1	731.431110177	731.672081761	0.000	8000.000	0.2410	8000.000	-78.94	-h52
152	Waveform 1	1	798.154039387	798.402868740	0.000	8000.000	0.2488	8000.000		-h53
152	Spectrogram 1	1	798.154039387	798.402868740	0.000	8000.000	0.2488	8000.000	-78.03	-h53
153	Waveform 1	1	802.782265051	802.839888690	0.000	8000.000	0.0576	8000.000		-cl15
153	Spectrogram 1	1	802.782265051	802.839888690	0.000	8000.000	0.0576	8000.000	-81.67	-cl15
154	Waveform 1	1	803.253731192	803.308735576	0.000	8000.000	0.0550	8000.000		cl16
154	Spectrogram 1	1	803.253731192	803.308735576	0.000	8000.000	0.0550	8000.000	-76.00	cl16
155	Waveform 1	1	810.613840633	810.692418323	0.000	8000.000	0.0786	8000.000		cl17
155	Spectrogram 1	1	810.613840633	810.692418323	0.000	8000.000	0.0786	8000.000	-66.54	cl17
156	Waveform 1	1	811.263416206	811.323659102	0.000	8000.000	0.0602	8000.000		cl18
156	Spectrogram 1	1	811.263416206	811.323659102	0.000	8000.000	0.0602	8000.000	-63.40	cl18
157	Waveform 1	1	811.844891114	811.907753266	0.000	8000.000	0.0629	8000.000		cl19
157	Spectrogram 1	1	811.844891114	811.907753266	0.000	8000.000	0.0629	8000.000	-63.39	cl19
158	Waveform 1	1	812.497085943	812.575663634	0.000	8000.000	0.0786	8000.000		cl20
158	Spectrogram 1	1	812.497085943	812.575663634	0.000	8000.000	0.0786	8000.000	-64.69	cl20
159	Waveform 1	1	813.246193257	813.309055409	0.000	8000.000	0.0629	8000.000		cl21
159	Spectrogram 1	1	813.246193257	813.309055409	0.000	8000.000	0.0629	8000.000	-66.45	cl21
160	Waveform 1	1	815.150392324	815.223731502	0.000	8000.000	0.0733	8000.000		cl22
160	Spectrogram 1	1	815.150392324	815.223731502	0.000	8000.000	0.0733	8000.000	-79.92	cl22
161	Waveform 1	1	815.642812517	815.692578387	0.000	8000.000	0.0498	8000.000		cl23
161	Spectrogram 1	1	815.642812517	815.692578387	0.000	8000.000	0.0498	8000.000	-73.36	cl23
162	Waveform 1	1	816.164044529	816.240002963	0.000	8000.000	0.0760	8000.000		cl24
162	Spectrogram 1	1	816.164044529	816.240002963	0.000	8000.000	0.0760	8000.000	-75.66	cl24
163	Waveform 1	1	819.524549828	819.592650493	0.000	8000.000	0.0681	8000.000		cl25
163	Spectrogram 1	1	819.524549828	819.592650493	0.000	8000.000	0.0681	8000.000	-72.26	cl25
164	Waveform 1	1	820.532963520	820.601064185	0.000	8000.000	0.0681	8000.000		cl26
164	Spectrogram 1	1	820.532963520	820.601064185	0.000	8000.000	0.0681	8000.000	-78.57	cl26
165	Waveform 1	1	821.182539093	821.255878271	0.000	8000.000	0.0733	8000.000		cl27
165	Spectrogram 1	1	821.182539093	821.255878271	0.000	8000.000	0.0733	8000.000	-76.18	cl27
166	Waveform 1	1	821.719486643	821.800683590	0.000	8000.000	0.0812	8000.000		cl28
166	Spectrogram 1	1	821.719486643	821.800683590	0.000	8000.000	0.0812	8000.000	-75.79	cl28
167	Waveform 1	1	822.269530475	822.337631140	0.000	8000.000	0.0681	8000.000		cl29
167	Spectrogram 1	1	822.269530475	822.337631140	0.000	8000.000	0.0681	8000.000	-78.21	cl29
168	Waveform 1	1	823.023863698	823.089345107	0.000	8000.000	0.0655	8000.000		cl30
168	Spectrogram 1	1	823.023863698	823.089345107	0.000	8000.000	0.0655	8000.000	-71.60	cl30
169	Waveform 1	1	823.738920680	823.796544319	0.000	8000.000	0.0576	8000.000		cl31
169	Spectrogram 1	1	823.738920680	823.796544319	0.000	8000.000	0.0576	8000.000	-75.79	cl31
170	Waveform 1	1	824.446119892	824.508982044	0.000	8000.000	0.0629	8000.000		cl32
170	Spectrogram 1	1	824.446119892	824.508982044	0.000	8000.000	0.0629	8000.000	-72.74	cl32
171	Waveform 1	1	825.074741414	825.150699848	0.000	8000.000	0.0760	8000.000		cl33
171	Spectrogram 1	1	825.074741414	825.150699848	0.000	8000.000	0.0760	8000.000	-73.18	cl33
172	Waveform 1	1	825.813371703	825.868376086	0.000	8000.000	0.0550	8000.000		cl34
172	Spectrogram 1	1	825.813371703	825.868376086	0.000	8000.000	0.0550	8000.000	-79.92	cl34
173	Waveform 1	1	826.009815635	826.897743535	0.000	8000.000	0.8879	8000.000		mo5
173	Spectrogram 1	1	826.009815635	826.897743535	0.000	8000.000	0.8879	8000.000	-73.33	mo5
174	Waveform 1	1	827.149192144	827.217292809	0.000	8000.000	0.0681	8000.000		cl35
174	Spectrogram 1	1	827.149192144	827.217292809	0.000	8000.000	0.0681	8000.000	-73.32	cl35
175	Waveform 1	1	828.029262275	828.113078478	0.000	8000.000	0.0838	8000.000		cl36
175	Spectrogram 1	1	828.029262275	828.113078478	0.000	8000.000	0.0838	8000.000	-75.85	cl36
176	Waveform 1	1	828.547875031	828.626452721	0.000	8000.000	0.0786	8000.000		cl37
176	Spectrogram 1	1	828.547875031	828.626452721	0.000	8000.000	0.0786	8000.000	-80.38	cl37
177	Waveform 1	1	829.184354322	829.236739449	0.000	8000.000	0.0524	8000.000		cl38
177	Spectrogram 1	1	829.184354322	829.236739449	0.000	8000.000	0.0524	8000.000	-80.37	cl38
178	Waveform 1	1	829.883695471	829.951796136	0.000	8000.000	0.0681	8000.000		cl39
178	Spectrogram 1	1	829.883695471	829.951796136	0.000	8000.000	0.0681	8000.000	-78.90	cl39
179	Waveform 1	1	830.698284194	830.750669321	0.000	8000.000	0.0524	8000.000		cl40
179	Spectrogram 1	1	830.698284194	830.750669321	0.000	8000.000	0.0524	8000.000	-80.41	cl40
180	Waveform 1	1	831.169750336	831.245708770	0.000	8000.000	0.0760	8000.000		cl41
180	Spectrogram 1	1	831.169750336	831.245708770	0.000	8000.000	0.0760	8000.000	-78.02	cl41
181	Waveform 1	1	831.701459373	831.772179294	0.000	8000.000	0.0707	8000.000		cl42
181	Spectrogram 1	1	831.701459373	831.772179294	0.000	8000.000	0.0707	8000.000	-78.47	cl42
182	Waveform 1	1	832.379846766	832.458424456	0.000	8000.000	0.0786	8000.000		cl43
182	Spectrogram 1	1	832.379846766	832.458424456	0.000	8000.000	0.0786	8000.000	-80.51	cl43
183	Waveform 1	1	832.997990969	833.055614608	0.000	8000.000	0.0576	8000.000		cl44
183	Spectrogram 1	1	832.997990969	833.055614608	0.000	8000.000	0.0576	8000.000	-80.30	cl44
184	Waveform 1	1	833.419691240	833.474695623	0.000	8000.000	0.0550	8000.000		cl45
184	Spectrogram 1	1	833.419691240	833.474695623	0.000	8000.000	0.0550	8000.000	-82.38	cl45
185	Waveform 1	1	834.428104932	834.483109315	0.000	8000.000	0.0550	8000.000		cl46
185	Spectrogram 1	1	834.428104932	834.483109315	0.000	8000.000	0.0550	8000.000	-70.97	cl46
186	Waveform 1	1	835.064584223	835.116969350	0.000	8000.000	0.0524	8000.000		cl47
186	Spectrogram 1	1	835.064584223	835.116969350	0.000	8000.000	0.0524	8000.000	-81.68	cl47
187	Waveform 1	1	835.653916900	835.711540540	0.000	8000.000	0.0576	8000.000		cl48
187	Spectrogram 1	1	835.653916900	835.711540540	0.000	8000.000	0.0576	8000.000	-78.33	cl48
188	Waveform 1	1	836.355862168	836.434439858	0.000	8000.000	0.0786	8000.000		cl49
188	Spectrogram 1	1	836.355862168	836.434439858	0.000	8000.000	0.0786	8000.000	-78.19	cl49
189	Waveform 1	1	837.057822868	837.118065764	0.000	8000.000	0.0602	8000.000		cl50
189	Spectrogram 1	1	837.057822868	837.118065764	0.000	8000.000	0.0602	8000.000	-77.59	cl50
190	Waveform 1	1	837.476903883	837.545004547	0.000	8000.000	0.0681	8000.000		cl51
190	Spectrogram 1	1	837.476903883	837.545004547	0.000	8000.000	0.0681	8000.000	-82.56	cl51
191	Waveform 1	1	837.717875466	839.113939097	0.000	8000.000	1.3961	8000.000		pu36
191	Spectrogram 1	1	837.717875466	839.113939097	0.000	8000.000	1.3961	8000.000	-74.64	pu36
192	Waveform 1	1	839.671840404	839.732083299	0.000	8000.000	0.0602	8000.000		cl52
192	Spectrogram 1	1	839.671840404	839.732083299	0.000	8000.000	0.0602	8000.000	-79.35	cl52
193	Waveform 1	1	840.232361261	840.295223413	0.000	8000.000	0.0629	8000.000		cl53
193	Spectrogram 1	1	840.232361261	840.295223413	0.000	8000.000	0.0629	8000.000	-82.61	cl53
194	Waveform 1	1	841.411026615	841.497462074	0.000	8000.000	0.0864	8000.000		cl54
194	Spectrogram 1	1	841.411026615	841.497462074	0.000	8000.000	0.0864	8000.000	-76.56	cl54
195	Waveform 1	1	843.653109750	843.721210415	0.000	8000.000	0.0681	8000.000		cl55
195	Spectrogram 1	1	843.653109750	843.721210415	0.000	8000.000	0.0681	8000.000	-81.33	cl55
196	Waveform 1	1	872.590651177	873.020209217	0.000	8000.000	0.4296	8000.000		t2
196	Spectrogram 1	1	872.590651177	873.020209217	0.000	8000.000	0.4296	8000.000	-64.11	t2
197	Waveform 1	1	875.312058223	875.547791294	0.000	8000.000	0.2357	8000.000		t3
197	Spectrogram 1	1	875.312058223	875.547791294	0.000	8000.000	0.2357	8000.000	-61.75	t3
198	Waveform 1	1	890.435642875	890.681852971	0.000	8000.000	0.2462	8000.000		t4
198	Spectrogram 1	1	890.435642875	890.681852971	0.000	8000.000	0.2462	8000.000	-73.82	t4
199	Waveform 1	1	893.280155263	893.686139996	0.000	8000.000	0.4060	8000.000		t5
199	Spectrogram 1	1	893.280155263	893.686139996	0.000	8000.000	0.4060	8000.000	-77.47	t5
200	Waveform 1	1	894.883139850	895.019341180	0.000	8000.000	0.1362	8000.000		-sh15
200	Spectrogram 1	1	894.883139850	895.019341180	0.000	8000.000	0.1362	8000.000	-78.29	-sh15
201	Waveform 1	1	895.778925520	895.875838004	0.000	8000.000	0.0969	8000.000		b1
201	Spectrogram 1	1	895.778925520	895.875838004	0.000	8000.000	0.0969	8000.000	-64.94	b1
202	Waveform 1	1	898.306507596	898.631295383	0.000	8000.000	0.3248	8000.000		-t6
202	Spectrogram 1	1	898.306507596	898.631295383	0.000	8000.000	0.3248	8000.000	-71.27	-t6
203	Waveform 1	1	898.592006538	898.922032837	0.000	8000.000	0.3300	8000.000		t7
203	Spectrogram 1	1	898.592006538	898.922032837	0.000	8000.000	0.3300	8000.000	-65.39	t7
204	Waveform 1	1	901.829407083	902.107048255	0.000	8000.000	0.2776	8000.000		h54
204	Spectrogram 1	1	901.829407083	902.107048255	0.000	8000.000	0.2776	8000.000	-63.41	h54
205	Waveform 1	1	903.649789947	903.851472685	0.000	8000.000	0.2017	8000.000		-t8
205	Spectrogram 1	1	903.649789947	903.851472685	0.000	8000.000	0.2017	8000.000	-73.95	-t8
206	Waveform 1	1	905.700667663	905.975689579	0.000	8000.000	0.2750	8000.000		h55
206	Spectrogram 1	1	905.700667663	905.975689579	0.000	8000.000	0.2750	8000.000	-64.78	h55
207	Waveform 1	1	909.380722531	909.600740063	0.000	8000.000	0.2200	8000.000		h56
207	Spectrogram 1	1	909.380722531	909.600740063	0.000	8000.000	0.2200	8000.000	-65.71	h56
208	Waveform 1	1	954.353348955	954.573366488	0.000	8000.000	0.2200	8000.000		-h57
208	Spectrogram 1	1	954.353348955	954.573366488	0.000	8000.000	0.2200	8000.000	-66.97	-h57
209	Waveform 1	1	958.520585208	958.829657457	0.000	8000.000	0.3091	8000.000		-t9
209	Spectrogram 1	1	958.520585208	958.829657457	0.000	8000.000	0.3091	8000.000	-80.50	-t9
210	Waveform 1	1	959.534237413	959.783066765	0.000	8000.000	0.2488	8000.000		-h58
210	Spectrogram 1	1	959.534237413	959.783066765	0.000	8000.000	0.2488	8000.000	-73.73	-h58
211	Waveform 1	1	985.789656818	986.447090160	0.000	8000.000	0.6574	8000.000		-mo6
211	Spectrogram 1	1	985.789656818	986.447090160	0.000	8000.000	0.6574	8000.000	-74.52	-mo6
212	Waveform 1	1	987.870652513	988.203298069	0.000	8000.000	0.3326	8000.000		mo7
212	Spectrogram 1	1	987.870652513	988.203298069	0.000	8000.000	0.3326	8000.000	-58.95	mo7
213	Waveform 1	1	989.877002578	990.285606567	0.000	8000.000	0.4086	8000.000		mo8
213	Spectrogram 1	1	989.877002578	990.285606567	0.000	8000.000	0.4086	8000.000	-68.35	mo8
214	Waveform 1	1	990.825173374	991.466891178	0.000	8000.000	0.6417	8000.000		-mo9
214	Spectrogram 1	1	990.825173374	991.466891178	0.000	8000.000	0.6417	8000.000	-71.65	-mo9
215	Waveform 1	1	992.506735946	992.742469016	0.000	8000.000	0.2357	8000.000		-mo10
215	Spectrogram 1	1	992.506735946	992.742469016	0.000	8000.000	0.2357	8000.000	-71.21	-mo10
216	Waveform 1	1	996.933278434	997.210919606	0.000	8000.000	0.2776	8000.000		t10
216	Spectrogram 1	1	996.933278434	997.210919606	0.000	8000.000	0.2776	8000.000	-80.62	t10
217	Waveform 1	1	999.741120939	1000.089482033	0.000	8000.000	0.3484	8000.000		-mo11
217	Spectrogram 1	1	999.741120939	1000.089482033	0.000	8000.000	0.3484	8000.000	-80.96	-mo11
218	Waveform 1	1	1000.482370484	1000.919786293	0.000	8000.000	0.4374	8000.000		-mo12
218	Spectrogram 1	1	1000.482370484	1000.919786293	0.000	8000.000	0.4374	8000.000	-80.91	-mo12
219	Waveform 1	1	1017.965897650	1018.584042146	0.000	8000.000	0.6181	8000.000		pu37
219	Spectrogram 1	1	1017.965897650	1018.584042146	0.000	8000.000	0.6181	8000.000	-79.80	pu37
220	Waveform 1	1	1018.607615453	1018.927164727	0.000	8000.000	0.3195	8000.000		help4
220	Spectrogram 1	1	1018.607615453	1018.927164727	0.000	8000.000	0.3195	8000.000	-70.02	help4
221	Waveform 1	1	1029.068924404	1029.108213249	0.000	8000.000	0.0393	8000.000		-ca1
221	Spectrogram 1	1	1029.068924404	1029.108213249	0.000	8000.000	0.0393	8000.000	-78.01	-ca1
222	Waveform 1	1	1029.152740607	1029.192029452	0.000	8000.000	0.0393	8000.000		-ca2
222	Spectrogram 1	1	1029.152740607	1029.192029452	0.000	8000.000	0.0393	8000.000	-72.15	-ca2
223	Waveform 1	1	1029.241795322	1029.286322680	0.000	8000.000	0.0445	8000.000		-ca3
223	Spectrogram 1	1	1029.241795322	1029.286322680	0.000	8000.000	0.0445	8000.000	-72.79	-ca3
224	Waveform 1	1	1029.333469294	1029.377996652	0.000	8000.000	0.0445	8000.000		-ca4
224	Spectrogram 1	1	1029.333469294	1029.377996652	0.000	8000.000	0.0445	8000.000	-72.59	-ca4
225	Waveform 1	1	1029.430381779	1029.474909137	0.000	8000.000	0.0445	8000.000		-ca5
225	Spectrogram 1	1	1029.430381779	1029.474909137	0.000	8000.000	0.0445	8000.000	-74.39	-ca5
226	Waveform 1	1	1029.527294264	1029.577060134	0.000	8000.000	0.0498	8000.000		-ca6
226	Spectrogram 1	1	1029.527294264	1029.577060134	0.000	8000.000	0.0498	8000.000	-75.67	-ca6
227	Waveform 1	1	1052.026703894	1052.065992739	0.000	8000.000	0.0393	8000.000		-ca7
227	Spectrogram 1	1	1052.026703894	1052.065992739	0.000	8000.000	0.0393	8000.000	-68.28	-ca7
228	Waveform 1	1	1052.079089021	1052.136712661	0.000	8000.000	0.0576	8000.000		-ca8
228	Spectrogram 1	1	1052.079089021	1052.136712661	0.000	8000.000	0.0576	8000.000	-66.33	-ca8
229	Waveform 1	1	1052.152428199	1052.204813326	0.000	8000.000	0.0524	8000.000		-ca9
229	Spectrogram 1	1	1052.152428199	1052.204813326	0.000	8000.000	0.0524	8000.000	-63.06	-ca9
230	Waveform 1	1	1052.231005889	1052.291248785	0.000	8000.000	0.0602	8000.000		-ca10
230	Spectrogram 1	1	1052.231005889	1052.291248785	0.000	8000.000	0.0602	8000.000	-62.10	-ca10
231	Waveform 1	1	1052.325299117	1052.382922757	0.000	8000.000	0.0576	8000.000		-ca11
231	Spectrogram 1	1	1052.325299117	1052.382922757	0.000	8000.000	0.0576	8000.000	-62.68	-ca11
232	Waveform 1	1	1052.419592346	1052.474596729	0.000	8000.000	0.0550	8000.000		-ca12
232	Spectrogram 1	1	1052.419592346	1052.474596729	0.000	8000.000	0.0550	8000.000	-63.62	-ca12
233	Waveform 1	1	1052.718187569	1052.775811208	0.000	8000.000	0.0576	8000.000		-ca13
233	Spectrogram 1	1	1052.718187569	1052.775811208	0.000	8000.000	0.0576	8000.000	-67.78	-ca13
234	Waveform 1	1	1052.796765259	1052.862246668	0.000	8000.000	0.0655	8000.000		-ca14
234	Spectrogram 1	1	1052.796765259	1052.862246668	0.000	8000.000	0.0655	8000.000	-66.30	-ca14
235	Waveform 1	1	1053.024640561	1053.074406431	0.000	8000.000	0.0498	8000.000		ca15
235	Spectrogram 1	1	1053.024640561	1053.074406431	0.000	8000.000	0.0498	8000.000	-59.56	ca15
236	Waveform 1	1	1053.084883457	1053.150364865	0.000	8000.000	0.0655	8000.000		ca16
236	Spectrogram 1	1	1053.084883457	1053.150364865	0.000	8000.000	0.0655	8000.000	-65.29	ca16
237	Waveform 1	1	1053.168699660	1053.228942555	0.000	8000.000	0.0602	8000.000		ca17
237	Spectrogram 1	1	1053.168699660	1053.228942555	0.000	8000.000	0.0602	8000.000	-60.28	ca17
238	Waveform 1	1	1053.268231401	1053.325855040	0.000	8000.000	0.0576	8000.000		ca18
238	Spectrogram 1	1	1053.268231401	1053.325855040	0.000	8000.000	0.0576	8000.000	-63.48	ca18
239	Waveform 1	1	1053.490868190	1053.532776291	0.000	8000.000	0.0419	8000.000		-ca19
239	Spectrogram 1	1	1053.490868190	1053.532776291	0.000	8000.000	0.0419	8000.000	-65.54	-ca19
240	Waveform 1	1	1053.551111086	1053.619211751	0.000	8000.000	0.0681	8000.000		-ca20
240	Spectrogram 1	1	1053.551111086	1053.619211751	0.000	8000.000	0.0681	8000.000	-67.52	-ca20
241	Waveform 1	1	1053.637546545	1053.708266466	0.000	8000.000	0.0707	8000.000		-ca21
241	Spectrogram 1	1	1053.637546545	1053.708266466	0.000	8000.000	0.0707	8000.000	-67.94	-ca21
242	Waveform 1	1	1053.865421847	1053.917806974	0.000	8000.000	0.0524	8000.000		-ca22
242	Spectrogram 1	1	1053.865421847	1053.917806974	0.000	8000.000	0.0524	8000.000	-69.26	-ca22
243	Waveform 1	1	1053.930903255	1053.980669126	0.000	8000.000	0.0498	8000.000		-ca23
243	Spectrogram 1	1	1053.930903255	1053.980669126	0.000	8000.000	0.0498	8000.000	-66.46	-ca23
244	Waveform 1	1	1054.001623177	1054.064485329	0.000	8000.000	0.0629	8000.000		-ca24
244	Spectrogram 1	1	1054.001623177	1054.064485329	0.000	8000.000	0.0629	8000.000	-67.90	-ca24
245	Waveform 1	1	1054.085439379	1054.143063019	0.000	8000.000	0.0576	8000.000		-ca25
245	Spectrogram 1	1	1054.085439379	1054.143063019	0.000	8000.000	0.0576	8000.000	-67.88	-ca25
246	Waveform 1	1	1054.169255582	1054.229498478	0.000	8000.000	0.0602	8000.000		-ca26
246	Spectrogram 1	1	1054.169255582	1054.229498478	0.000	8000.000	0.0602	8000.000	-67.90	-ca26
247	Waveform 1	1	1054.274025836	1054.352603526	0.000	8000.000	0.0786	8000.000		-ca27
247	Spectrogram 1	1	1054.274025836	1054.352603526	0.000	8000.000	0.0786	8000.000	-66.01	-ca27
248	Waveform 1	1	1081.734307259	1081.993613637	0.000	8000.000	0.2593	8000.000		-t11
248	Spectrogram 1	1	1081.734307259	1081.993613637	0.000	8000.000	0.2593	8000.000	-78.54	-t11
249	Waveform 1	1	1128.254912406	1128.302059020	0.000	8000.000	0.0471	8000.000		cl56
249	Spectrogram 1	1	1128.254912406	1128.302059020	0.000	8000.000	0.0471	8000.000	-63.76	cl56
250	Waveform 1	1	1228.451938565	1228.509562205	0.000	8000.000	0.0576	8000.000		cl57
250	Spectrogram 1	1	1228.451938565	1228.509562205	0.000	8000.000	0.0576	8000.000	-76.14	cl57
251	Waveform 1	1	1228.721721969	1228.779345608	0.000	8000.000	0.0576	8000.000		cl58
251	Spectrogram 1	1	1228.721721969	1228.779345608	0.000	8000.000	0.0576	8000.000	-80.02	cl58
252	Waveform 1	1	1229.332008696	1229.376536054	0.000	8000.000	0.0445	8000.000		cl59
252	Spectrogram 1	1	1229.332008696	1229.376536054	0.000	8000.000	0.0445	8000.000	-80.97	cl59
253	Waveform 1	1	1241.291519813	1244.175321046	0.000	8000.000	2.8838	8000.000		pu38
253	Spectrogram 1	1	1241.291519813	1244.175321046	0.000	8000.000	2.8838	8000.000	-76.40	pu38
254	Waveform 1	1	1254.165163580	1254.544955750	0.000	8000.000	0.3798	8000.000		-mo13
254	Spectrogram 1	1	1254.165163580	1254.544955750	0.000	8000.000	0.3798	8000.000	-76.79	-mo13
255	Waveform 1	1	1366.169790656	1366.211698758	0.000	8000.000	0.0419	8000.000		l17
255	Spectrogram 1	1	1366.169790656	1366.211698758	0.000	8000.000	0.0419	8000.000	-77.80	l17
256	Waveform 1	1	1374.789762397	1375.056926544	0.000	8000.000	0.2672	8000.000		-t12
256	Spectrogram 1	1	1374.789762397	1375.056926544	0.000	8000.000	0.2672	8000.000	-78.87	-t12
257	Waveform 1	1	1379.580381954	1379.640624850	0.000	8000.000	0.0602	8000.000		cl60
257	Spectrogram 1	1	1379.580381954	1379.640624850	0.000	8000.000	0.0602	8000.000	-79.72	cl60
258	Waveform 1	1	1380.326869718	1380.381874101	0.000	8000.000	0.0550	8000.000		cl61
258	Spectrogram 1	1	1380.326869718	1380.381874101	0.000	8000.000	0.0550	8000.000	-83.51	cl61
259	Waveform 1	1	1381.880088729	1381.948189394	0.000	8000.000	0.0681	8000.000		cl62
259	Spectrogram 1	1	1381.880088729	1381.948189394	0.000	8000.000	0.0681	8000.000	-77.82	cl62
260	Waveform 1	1	1404.681735762	1405.120176498	0.000	8000.000	0.4384	8000.000		-t13
260	Spectrogram 1	1	1404.681735762	1405.120176498	0.000	8000.000	0.4384	8000.000	-78.13	-t13
261	Waveform 1	1	1414.134521582	1414.342467759	0.000	8000.000	0.2079	8000.000		-h59
261	Spectrogram 1	1	1414.134521582	1414.342467759	0.000	8000.000	0.2079	8000.000	-76.01	-h59
262	Waveform 1	1	1423.386867034	1423.446996049	0.000	8000.000	0.0601	8000.000		ca28
262	Spectrogram 1	1	1423.386867034	1423.446996049	0.000	8000.000	0.0601	8000.000	-63.15	ca28
263	Waveform 1	1	1423.464533679	1423.527168070	0.000	8000.000	0.0626	8000.000		ca29
263	Spectrogram 1	1	1423.464533679	1423.527168070	0.000	8000.000	0.0626	8000.000	-63.38	ca29
264	Waveform 1	1	1423.569759455	1423.609845466	0.000	8000.000	0.0401	8000.000		ca30
264	Spectrogram 1	1	1423.569759455	1423.609845466	0.000	8000.000	0.0401	8000.000	-64.03	ca30
265	Waveform 1	1	1423.637404597	1423.695028237	0.000	8000.000	0.0576	8000.000		ca31
265	Spectrogram 1	1	1423.637404597	1423.695028237	0.000	8000.000	0.0576	8000.000	-62.50	ca31
266	Waveform 1	1	1423.727598120	1423.780211009	0.000	8000.000	0.0526	8000.000		ca32
266	Spectrogram 1	1	1423.727598120	1423.780211009	0.000	8000.000	0.0526	8000.000	-58.73	ca32
267	Waveform 1	1	1423.802759389	1423.870404531	0.000	8000.000	0.0676	8000.000		ca33
267	Spectrogram 1	1	1423.802759389	1423.870404531	0.000	8000.000	0.0676	8000.000	-55.45	ca33
268	Waveform 1	1	1423.890447536	1423.965608805	0.000	8000.000	0.0752	8000.000		ca34
268	Spectrogram 1	1	1423.890447536	1423.965608805	0.000	8000.000	0.0752	8000.000	-54.40	ca34
269	Waveform 1	1	1423.998178688	1424.068329206	0.000	8000.000	0.0702	8000.000		ca35
269	Spectrogram 1	1	1423.998178688	1424.068329206	0.000	8000.000	0.0702	8000.000	-53.69	ca35
270	Waveform 1	1	1424.248716252	1424.316361394	0.000	8000.000	0.0676	8000.000		ca36
270	Spectrogram 1	1	1424.248716252	1424.316361394	0.000	8000.000	0.0676	8000.000	-60.33	ca36
271	Waveform 1	1	1424.346425901	1424.429103297	0.000	8000.000	0.0827	8000.000		ca37
271	Spectrogram 1	1	1424.346425901	1424.429103297	0.000	8000.000	0.0827	8000.000	-61.39	ca37
272	Waveform 1	1	1433.944518585	1434.438077584	0.000	8000.000	0.4936	8000.000		-t14
272	Spectrogram 1	1	1433.944518585	1434.438077584	0.000	8000.000	0.4936	8000.000	-76.36	-t14
273	Waveform 1	1	1437.639947188	1437.680033198	0.000	8000.000	0.0401	8000.000		-l18
273	Spectrogram 1	1	1437.639947188	1437.680033198	0.000	8000.000	0.0401	8000.000	-78.37	-l18
274	Waveform 1	1	1437.730140710	1437.775237472	0.000	8000.000	0.0451	8000.000		-l19
274	Spectrogram 1	1	1437.730140710	1437.775237472	0.000	8000.000	0.0451	8000.000	-76.05	-l19
275	Waveform 1	1	1449.983931110	1450.031533247	0.000	8000.000	0.0476	8000.000		cl63
275	Spectrogram 1	1	1449.983931110	1450.031533247	0.000	8000.000	0.0476	8000.000	-76.62	cl63
276	Waveform 1	1	1480.612142708	1481.013002809	0.000	8000.000	0.4009	8000.000		-t15
276	Spectrogram 1	1	1480.612142708	1481.013002809	0.000	8000.000	0.4009	8000.000	-74.65	-t15
277	Waveform 1	1	1481.328675886	1481.453944667	0.000	8000.000	0.1253	8000.000		-l20
277	Spectrogram 1	1	1481.328675886	1481.453944667	0.000	8000.000	0.1253	8000.000	-75.44	-l20
