Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
141	Spectrogram 1	1	911.404595287	911.461238065	0.000	8000.000	0.0566	8000.000	-45.41	cl35
142	Waveform 1	1	912.266161859	912.316842239	0.000	8000.000	0.0507	8000.000		cl36
142	Spectrogram 1	1	912.266161859	912.316842239	0.000	8000.000	0.0507	8000.000	-48.18	cl36
143	Waveform 1	1	912.737191276	912.811721246	0.000	8000.000	0.0745	8000.000		cl37
143	Spectrogram 1	1	912.737191276	912.811721246	0.000	8000.000	0.0745	8000.000	-42.29	cl37
144	Waveform 1	1	913.199277095	913.264863470	0.000	8000.000	0.0656	8000.000		cl38
144	Spectrogram 1	1	913.199277095	913.264863470	0.000	8000.000	0.0656	8000.000	-43.91	cl38
145	Waveform 1	1	913.583851745	913.655400517	0.000	8000.000	0.0715	8000.000		cl39
145	Spectrogram 1	1	913.583851745	913.655400517	0.000	8000.000	0.0715	8000.000	-45.14	cl39
146	Waveform 1	1	914.022087974	914.093636747	0.000	8000.000	0.0715	8000.000		cl40
146	Spectrogram 1	1	914.022087974	914.093636747	0.000	8000.000	0.0715	8000.000	-43.36	cl40
147	Waveform 1	1	914.379831835	914.448399408	0.000	8000.000	0.0686	8000.000		cl41
147	Spectrogram 1	1	914.379831835	914.448399408	0.000	8000.000	0.0686	8000.000	-44.36	cl41
148	Waveform 1	1	915.020789585	915.089357158	0.000	8000.000	0.0686	8000.000		cl42
148	Spectrogram 1	1	915.020789585	915.089357158	0.000	8000.000	0.0686	8000.000	-41.43	cl42
149	Waveform 1	1	915.754164499	915.825713271	0.000	8000.000	0.0715	8000.000		cl43
149	Spectrogram 1	1	915.754164499	915.825713271	0.000	8000.000	0.0715	8000.000	-45.70	cl43
150	Waveform 1	1	916.782677753	916.842301730	0.000	8000.000	0.0596	8000.000		cl44
150	Spectrogram 1	1	916.782677753	916.842301730	0.000	8000.000	0.0596	8000.000	-43.68	cl44
151	Waveform 1	1	917.101666029	917.167252403	0.000	8000.000	0.0656	8000.000		cl45
151	Spectrogram 1	1	917.101666029	917.167252403	0.000	8000.000	0.0656	8000.000	-42.45	cl45
152	Waveform 1	1	917.516052667	917.572695445	0.000	8000.000	0.0566	8000.000		cl46
152	Spectrogram 1	1	917.516052667	917.572695445	0.000	8000.000	0.0566	8000.000	-43.27	cl46
153	Waveform 1	1	918.010931674	918.076518048	0.000	8000.000	0.0656	8000.000		cl47
153	Spectrogram 1	1	918.010931674	918.076518048	0.000	8000.000	0.0656	8000.000	-44.07	cl47
154	Waveform 1	1	919.176580419	919.221298402	0.000	8000.000	0.0447	8000.000		cl48
154	Spectrogram 1	1	919.176580419	919.221298402	0.000	8000.000	0.0447	8000.000	-48.62	cl48
155	Waveform 1	1	919.665497029	919.734064602	0.000	8000.000	0.0686	8000.000		cl49
155	Spectrogram 1	1	919.665497029	919.734064602	0.000	8000.000	0.0686	8000.000	-42.86	cl49
156	Waveform 1	1	920.255774507	920.324342080	0.000	8000.000	0.0686	8000.000		cl50
156	Spectrogram 1	1	920.255774507	920.324342080	0.000	8000.000	0.0686	8000.000	-46.55	cl50
157	Waveform 1	1	922.101136587	922.157779365	0.000	8000.000	0.0566	8000.000		cl51
157	Spectrogram 1	1	922.101136587	922.157779365	0.000	8000.000	0.0566	8000.000	-44.71	cl51
158	Waveform 1	1	949.119742517	949.188310090	0.000	8000.000	0.0686	8000.000		cl52
158	Spectrogram 1	1	949.119742517	949.188310090	0.000	8000.000	0.0686	8000.000	-45.46	cl52
159	Waveform 1	1	949.587790734	949.838211437	0.000	8000.000	0.2504	8000.000		cm6
159	Spectrogram 1	1	949.587790734	949.838211437	0.000	8000.000	0.2504	8000.000	-46.24	cm6
160	Waveform 1	1	950.350977637	950.413582812	0.000	8000.000	0.0626	8000.000		cl53
160	Spectrogram 1	1	950.350977637	950.413582812	0.000	8000.000	0.0626	8000.000	-40.65	cl53
161	Waveform 1	1	951.364585241	951.424209218	0.000	8000.000	0.0596	8000.000		cl54
161	Spectrogram 1	1	951.364585241	951.424209218	0.000	8000.000	0.0596	8000.000	-46.53	cl54
162	Waveform 1	1	955.618756199	955.681361374	0.000	8000.000	0.0626	8000.000		cl55
162	Spectrogram 1	1	955.618756199	955.681361374	0.000	8000.000	0.0626	8000.000	-45.82	cl55
163	Waveform 1	1	956.718818570	956.772480149	0.000	8000.000	0.0537	8000.000		cl56
163	Spectrogram 1	1	956.718818570	956.772480149	0.000	8000.000	0.0537	8000.000	-46.23	cl56
164	Waveform 1	1	959.398916325	959.473446296	0.000	8000.000	0.0745	8000.000		cl57
164	Spectrogram 1	1	959.398916325	959.473446296	0.000	8000.000	0.0745	8000.000	-42.46	cl57
165	Waveform 1	1	959.986212604	960.063723774	0.000	8000.000	0.0775	8000.000		cl58
165	Spectrogram 1	1	959.986212604	960.063723774	0.000	8000.000	0.0775	8000.000	-42.73	cl58
166	Waveform 1	1	960.600339564	960.654001143	0.000	8000.000	0.0537	8000.000		cl59
166	Spectrogram 1	1	960.600339564	960.654001143	0.000	8000.000	0.0537	8000.000	-46.03	cl59
167	Waveform 1	1	961.807725094	961.864367871	0.000	8000.000	0.0566	8000.000		cl60
167	Spectrogram 1	1	961.807725094	961.864367871	0.000	8000.000	0.0566	8000.000	-45.42	cl60
168	Waveform 1	1	962.544081206	962.615629978	0.000	8000.000	0.0715	8000.000		cl61
168	Spectrogram 1	1	962.544081206	962.615629978	0.000	8000.000	0.0715	8000.000	-43.69	cl61
169	Waveform 1	1	963.438440966	963.498064943	0.000	8000.000	0.0596	8000.000		cl62
169	Spectrogram 1	1	963.438440966	963.498064943	0.000	8000.000	0.0596	8000.000	-44.86	cl62
170	Waveform 1	1	964.935002782	964.994626759	0.000	8000.000	0.0596	8000.000		cl63
170	Spectrogram 1	1	964.935002782	964.994626759	0.000	8000.000	0.0596	8000.000	-51.53	cl63
171	Waveform 1	1	969.245816409	969.305440386	0.000	8000.000	0.0596	8000.000		cl64
171	Spectrogram 1	1	969.245816409	969.305440386	0.000	8000.000	0.0596	8000.000	-47.84	cl64
172	Waveform 1	1	969.997078625	970.059683800	0.000	8000.000	0.0626	8000.000		cl65
172	Spectrogram 1	1	969.997078625	970.059683800	0.000	8000.000	0.0626	8000.000	-46.60	cl65
173	Waveform 1	1	970.474070439	970.542638012	0.000	8000.000	0.0686	8000.000		cl66
173	Spectrogram 1	1	970.474070439	970.542638012	0.000	8000.000	0.0686	8000.000	-45.00	cl66
174	Waveform 1	1	970.608224386	970.971930645	0.000	8000.000	0.3637	8000.000		cm7
174	Spectrogram 1	1	970.608224386	970.971930645	0.000	8000.000	0.3637	8000.000	-40.38	cm7
175	Waveform 1	1	971.040498218	971.565189213	0.000	8000.000	0.5247	8000.000		cm8
175	Spectrogram 1	1	971.040498218	971.565189213	0.000	8000.000	0.5247	8000.000	-45.35	cm8
176	Waveform 1	1	972.092861407	972.161428981	0.000	8000.000	0.0686	8000.000		cl67
176	Spectrogram 1	1	972.092861407	972.161428981	0.000	8000.000	0.0686	8000.000	-39.87	cl67
177	Waveform 1	1	972.680157578	972.742762754	0.000	8000.000	0.0626	8000.000		cl68
177	Spectrogram 1	1	972.680157578	972.742762754	0.000	8000.000	0.0626	8000.000	-46.68	cl68
178	Waveform 1	1	973.294284539	973.350927317	0.000	8000.000	0.0566	8000.000		cl69
178	Spectrogram 1	1	973.294284539	973.350927317	0.000	8000.000	0.0566	8000.000	-46.90	cl69
179	Waveform 1	1	992.800276708	997.769935170	0.000	8000.000	4.9697	8000.000		help1
179	Spectrogram 1	1	992.800276708	997.769935170	0.000	8000.000	4.9697	8000.000	-62.90	help1
180	Waveform 1	1	1003.520667828	1003.592216600	0.000	8000.000	0.0715	8000.000		cl70
180	Spectrogram 1	1	1003.520667828	1003.592216600	0.000	8000.000	0.0715	8000.000	-47.15	cl70
181	Waveform 1	1	1025.581539362	1025.638182140	0.000	8000.000	0.0566	8000.000		cl71
181	Spectrogram 1	1	1025.581539362	1025.638182140	0.000	8000.000	0.0566	8000.000	-49.16	cl71
182	Waveform 1	1	1026.317895474	1026.371557054	0.000	8000.000	0.0537	8000.000		cl72
182	Spectrogram 1	1	1026.317895474	1026.371557054	0.000	8000.000	0.0537	8000.000	-46.08	cl72
183	Waveform 1	1	1026.621977756	1026.711413721	0.000	8000.000	0.0894	8000.000		cl73
183	Spectrogram 1	1	1026.621977756	1026.711413721	0.000	8000.000	0.0894	8000.000	-40.76	cl73
184	Waveform 1	1	1027.298709892	1027.373239863	0.000	8000.000	0.0745	8000.000		cl74
184	Spectrogram 1	1	1027.298709892	1027.373239863	0.000	8000.000	0.0745	8000.000	-41.30	cl74
185	Waveform 1	1	1028.094689982	1028.148351561	0.000	8000.000	0.0537	8000.000		cl75
185	Spectrogram 1	1	1028.094689982	1028.148351561	0.000	8000.000	0.0537	8000.000	-46.92	cl75
186	Waveform 1	1	1028.774403316	1028.845952089	0.000	8000.000	0.0715	8000.000		cl76
186	Spectrogram 1	1	1028.774403316	1028.845952089	0.000	8000.000	0.0715	8000.000	-44.59	cl76
187	Waveform 1	1	1029.266301125	1029.325925101	0.000	8000.000	0.0596	8000.000		cl77
187	Spectrogram 1	1	1029.266301125	1029.325925101	0.000	8000.000	0.0596	8000.000	-44.39	cl77
188	Waveform 1	1	1029.713479531	1029.779065905	0.000	8000.000	0.0656	8000.000		cl78
188	Spectrogram 1	1	1029.713479531	1029.779065905	0.000	8000.000	0.0656	8000.000	-44.66	cl78
189	Waveform 1	1	1029.996693420	1030.062279795	0.000	8000.000	0.0656	8000.000		cl79
189	Spectrogram 1	1	1029.996693420	1030.062279795	0.000	8000.000	0.0656	8000.000	-42.74	cl79
190	Waveform 1	1	1030.193452543	1030.667463159	0.000	8000.000	0.4740	8000.000		cm9
190	Spectrogram 1	1	1030.193452543	1030.667463159	0.000	8000.000	0.4740	8000.000	-45.95	cm9
191	Waveform 1	1	1030.736030732	1030.816523100	0.000	8000.000	0.0805	8000.000		cl80
191	Spectrogram 1	1	1030.736030732	1030.816523100	0.000	8000.000	0.0805	8000.000	-39.40	cl80
192	Waveform 1	1	1031.406800470	1031.475368043	0.000	8000.000	0.0686	8000.000		cl81
192	Spectrogram 1	1	1031.406800470	1031.475368043	0.000	8000.000	0.0686	8000.000	-45.59	cl81
193	Waveform 1	1	1032.098438600	1032.158062577	0.000	8000.000	0.0596	8000.000		cl82
193	Spectrogram 1	1	1032.098438600	1032.158062577	0.000	8000.000	0.0596	8000.000	-47.80	cl82
194	Waveform 1	1	1032.948080269	1033.010685445	0.000	8000.000	0.0626	8000.000		cl83
194	Spectrogram 1	1	1032.948080269	1033.010685445	0.000	8000.000	0.0626	8000.000	-41.53	cl83
195	Waveform 1	1	1033.684436490	1033.744060467	0.000	8000.000	0.0596	8000.000		cl84
195	Spectrogram 1	1	1033.684436490	1033.744060467	0.000	8000.000	0.0596	8000.000	-46.54	cl84
196	Waveform 1	1	1034.441660995	1034.492341375	0.000	8000.000	0.0507	8000.000		cl85
196	Spectrogram 1	1	1034.441660995	1034.492341375	0.000	8000.000	0.0507	8000.000	-47.05	cl85
197	Waveform 1	1	1044.383959442	1044.437621022	0.000	8000.000	0.0537	8000.000		cl86
197	Spectrogram 1	1	1044.383959442	1044.437621022	0.000	8000.000	0.0537	8000.000	-47.44	cl86
198	Waveform 1	1	1045.290243889	1045.367755059	0.000	8000.000	0.0775	8000.000		cl87
198	Spectrogram 1	1	1045.290243889	1045.367755059	0.000	8000.000	0.0775	8000.000	-46.04	cl87
199	Waveform 1	1	1046.435024243	1046.506573015	0.000	8000.000	0.0715	8000.000		cl88
199	Spectrogram 1	1	1046.435024243	1046.506573015	0.000	8000.000	0.0715	8000.000	-45.17	cl88
200	Waveform 1	1	1056.794690527	1056.863258101	0.000	8000.000	0.0686	8000.000		cl89
200	Spectrogram 1	1	1056.794690527	1056.863258101	0.000	8000.000	0.0686	8000.000	-45.57	cl89
201	Waveform 1	1	1058.177966788	1058.225665969	0.000	8000.000	0.0477	8000.000		cl90
201	Spectrogram 1	1	1058.177966788	1058.225665969	0.000	8000.000	0.0477	8000.000	-46.93	cl90
202	Waveform 1	1	1083.646347794	1083.700009373	0.000	8000.000	0.0537	8000.000		cl91
202	Spectrogram 1	1	1083.646347794	1083.700009373	0.000	8000.000	0.0537	8000.000	-65.01	cl91
203	Waveform 1	1	1085.664619407	1085.727224583	0.000	8000.000	0.0626	8000.000		cl92
203	Spectrogram 1	1	1085.664619407	1085.727224583	0.000	8000.000	0.0626	8000.000	-43.39	cl92
204	Waveform 1	1	1086.496373883	1086.555997859	0.000	8000.000	0.0596	8000.000		cl93
204	Spectrogram 1	1	1086.496373883	1086.555997859	0.000	8000.000	0.0596	8000.000	-41.47	cl93
205	Waveform 1	1	1087.068764059	1087.131369235	0.000	8000.000	0.0626	8000.000		cl94
205	Spectrogram 1	1	1087.068764059	1087.131369235	0.000	8000.000	0.0626	8000.000	-46.60	cl94
206	Waveform 1	1	1087.572586771	1087.635191947	0.000	8000.000	0.0626	8000.000		cl95
206	Spectrogram 1	1	1087.572586771	1087.635191947	0.000	8000.000	0.0626	8000.000	-46.38	cl95
207	Waveform 1	1	1087.963123819	1088.019766597	0.000	8000.000	0.0566	8000.000		cl96
207	Spectrogram 1	1	1087.963123819	1088.019766597	0.000	8000.000	0.0566	8000.000	-47.91	cl96
208	Waveform 1	1	1088.571288382	1088.621968762	0.000	8000.000	0.0507	8000.000		cl97
208	Spectrogram 1	1	1088.571288382	1088.621968762	0.000	8000.000	0.0507	8000.000	-50.86	cl97
209	Waveform 1	1	1089.075110985	1089.119828968	0.000	8000.000	0.0447	8000.000		cl98
209	Spectrogram 1	1	1089.075110985	1089.119828968	0.000	8000.000	0.0447	8000.000	-48.13	cl98
210	Waveform 1	1	1089.748861922	1089.814448297	0.000	8000.000	0.0656	8000.000		cl99
210	Spectrogram 1	1	1089.748861922	1089.814448297	0.000	8000.000	0.0656	8000.000	-42.97	cl99
211	Waveform 1	1	1145.407845949	1145.470451125	0.000	8000.000	0.0626	8000.000		-cl100
211	Spectrogram 1	1	1145.407845949	1145.470451125	0.000	8000.000	0.0626	8000.000	-68.84	-cl100
212	Waveform 1	1	1145.905706155	1145.980236126	0.000	8000.000	0.0745	8000.000		-cl101
212	Spectrogram 1	1	1145.905706155	1145.980236126	0.000	8000.000	0.0745	8000.000	-68.08	-cl101
213	Waveform 1	1	1146.018991711	1146.090540483	0.000	8000.000	0.0715	8000.000		-cl102
213	Spectrogram 1	1	1146.018991711	1146.090540483	0.000	8000.000	0.0715	8000.000	-65.01	-cl102
214	Waveform 1	1	1146.349904782	1146.597344285	0.000	8000.000	0.2474	8000.000		-cm10
214	Spectrogram 1	1	1146.349904782	1146.597344285	0.000	8000.000	0.2474	8000.000	-65.39	-cm10
215	Waveform 1	1	1146.898445368	1147.277057620	0.000	8000.000	0.3786	8000.000		cm11
215	Spectrogram 1	1	1146.898445368	1147.277057620	0.000	8000.000	0.3786	8000.000	-65.59	cm11
216	Waveform 1	1	1147.980620546	1148.064094113	0.000	8000.000	0.0835	8000.000		cl103
216	Spectrogram 1	1	1147.980620546	1148.064094113	0.000	8000.000	0.0835	8000.000	-48.36	cl103
217	Waveform 1	1	1205.890408167	1205.938107348	0.000	8000.000	0.0477	8000.000		cl104
217	Spectrogram 1	1	1205.890408167	1205.938107348	0.000	8000.000	0.0477	8000.000	-46.84	cl104
218	Waveform 1	1	1206.128904074	1206.200452846	0.000	8000.000	0.0715	8000.000		cl105
218	Spectrogram 1	1	1206.128904074	1206.200452846	0.000	8000.000	0.0715	8000.000	-44.27	cl105
219	Waveform 1	1	1206.713219046	1206.772843022	0.000	8000.000	0.0596	8000.000		cl106
219	Spectrogram 1	1	1206.713219046	1206.772843022	0.000	8000.000	0.0596	8000.000	-47.78	cl106
220	Waveform 1	1	1207.223004155	1207.318402518	0.000	8000.000	0.0954	8000.000		cl107
220	Spectrogram 1	1	1207.223004155	1207.318402518	0.000	8000.000	0.0954	8000.000	-43.81	cl107
221	Waveform 1	1	1207.801356730	1208.072645824	0.000	8000.000	0.2713	8000.000		cm12
221	Spectrogram 1	1	1207.801356730	1208.072645824	0.000	8000.000	0.2713	8000.000	-48.14	cm12
222	Waveform 1	1	1208.191893777	1208.272386146	0.000	8000.000	0.0805	8000.000		cl108
222	Spectrogram 1	1	1208.191893777	1208.272386146	0.000	8000.000	0.0805	8000.000	-39.91	cl108
223	Waveform 1	1	1209.098178224	1209.163764598	0.000	8000.000	0.0656	8000.000		cl109
223	Spectrogram 1	1	1209.098178224	1209.163764598	0.000	8000.000	0.0656	8000.000	-45.00	cl109
224	Waveform 1	1	1258.812650024	1258.878236399	0.000	8000.000	0.0656	8000.000		m39
224	Spectrogram 1	1	1258.812650024	1258.878236399	0.000	8000.000	0.0656	8000.000	-59.93	m39
225	Waveform 1	1	1258.985559557	1259.069033124	0.000	8000.000	0.0835	8000.000		m40
225	Spectrogram 1	1	1258.985559557	1259.069033124	0.000	8000.000	0.0835	8000.000	-55.04	m40
226	Waveform 1	1	1259.218093066	1259.304547832	0.000	8000.000	0.0865	8000.000		m41
226	Spectrogram 1	1	1259.218093066	1259.304547832	0.000	8000.000	0.0865	8000.000	-53.28	m41
227	Waveform 1	1	1259.355228213	1259.393983797	0.000	8000.000	0.0388	8000.000		m42
227	Spectrogram 1	1	1259.355228213	1259.393983797	0.000	8000.000	0.0388	8000.000	-61.65	m42
228	Waveform 1	1	1259.426776985	1259.468513768	0.000	8000.000	0.0417	8000.000		m43
228	Spectrogram 1	1	1259.426776985	1259.468513768	0.000	8000.000	0.0417	8000.000	-58.34	m43
229	Waveform 1	1	1286.317191364	1286.561649669	0.000	8000.000	0.2445	8000.000		help2
229	Spectrogram 1	1	1286.317191364	1286.561649669	0.000	8000.000	0.2445	8000.000	-50.59	help2
230	Waveform 1	1	1293.156060077	1293.212702855	0.000	8000.000	0.0566	8000.000		cl110
230	Spectrogram 1	1	1293.156060077	1293.212702855	0.000	8000.000	0.0566	8000.000	-46.64	cl110
231	Waveform 1	1	1294.208423375	1294.271028551	0.000	8000.000	0.0626	8000.000		cl111
231	Spectrogram 1	1	1294.208423375	1294.271028551	0.000	8000.000	0.0626	8000.000	-46.11	cl111
232	Waveform 1	1	1303.250399666	1303.324929637	0.000	8000.000	0.0745	8000.000		cl112
232	Spectrogram 1	1	1303.250399666	1303.324929637	0.000	8000.000	0.0745	8000.000	-47.28	cl112
233	Waveform 1	1	1304.767829982	1304.815529164	0.000	8000.000	0.0477	8000.000		cl113
233	Spectrogram 1	1	1304.767829982	1304.815529164	0.000	8000.000	0.0477	8000.000	-50.48	cl113
234	Waveform 1	1	1305.209047410	1305.280596182	0.000	8000.000	0.0715	8000.000		cl114
234	Spectrogram 1	1	1305.209047410	1305.280596182	0.000	8000.000	0.0715	8000.000	-50.36	cl114
235	Waveform 1	1	1419.840617607	1419.903222783	0.000	8000.000	0.0626	8000.000		cl115
235	Spectrogram 1	1	1419.840617607	1419.903222783	0.000	8000.000	0.0626	8000.000	-47.09	cl115
236	Waveform 1	1	1420.389158193	1420.460706965	0.000	8000.000	0.0715	8000.000		cl116
236	Spectrogram 1	1	1420.389158193	1420.460706965	0.000	8000.000	0.0715	8000.000	-47.02	cl116
237	Waveform 1	1	1423.325639156	1423.388244332	0.000	8000.000	0.0626	8000.000		cl117
237	Spectrogram 1	1	1423.325639156	1423.388244332	0.000	8000.000	0.0626	8000.000	-47.99	cl117
238	Waveform 1	1	1499.554894174	1499.617499350	0.000	8000.000	0.0626	8000.000		cl118
238	Spectrogram 1	1	1499.554894174	1499.617499350	0.000	8000.000	0.0626	8000.000	-48.17	cl118
239	Waveform 1	1	1504.199602071	1504.277113241	0.000	8000.000	0.0775	8000.000		cl119
239	Spectrogram 1	1	1504.199602071	1504.277113241	0.000	8000.000	0.0775	8000.000	-46.26	cl119
240	Waveform 1	1	1509.717801336	1510.069582799	0.000	8000.000	0.3518	8000.000		h10
240	Spectrogram 1	1	1509.717801336	1510.069582799	0.000	8000.000	0.3518	8000.000	-47.12	h10
241	Waveform 1	1	1511.607881507	1511.837433817	0.000	8000.000	0.2296	8000.000		h11
241	Spectrogram 1	1	1511.607881507	1511.837433817	0.000	8000.000	0.2296	8000.000	-49.11	h11
242	Waveform 1	1	1525.640367724	1526.013017578	0.000	8000.000	0.3726	8000.000		h12
242	Spectrogram 1	1	1525.640367724	1526.013017578	0.000	8000.000	0.3726	8000.000	-47.91	h12
243	Waveform 1	1	1526.463178603	1526.525783778	0.000	8000.000	0.0626	8000.000		l6
243	Spectrogram 1	1	1526.463178603	1526.525783778	0.000	8000.000	0.0626	8000.000	-48.20	l6
244	Waveform 1	1	1533.009891466	1533.060571847	0.000	8000.000	0.0507	8000.000		cl120
244	Spectrogram 1	1	1533.009891466	1533.060571847	0.000	8000.000	0.0507	8000.000	-62.77	cl120
245	Waveform 1	1	1533.346766935	1533.391484918	0.000	8000.000	0.0447	8000.000		cl121
245	Spectrogram 1	1	1533.346766935	1533.391484918	0.000	8000.000	0.0447	8000.000	-63.84	cl121
246	Waveform 1	1	1571.723740760	1571.783364737	0.000	8000.000	0.0596	8000.000		cl122
246	Spectrogram 1	1	1571.723740760	1571.783364737	0.000	8000.000	0.0596	8000.000	-59.71	cl122
247	Waveform 1	1	1571.998011053	1572.063597427	0.000	8000.000	0.0656	8000.000		cl123
247	Spectrogram 1	1	1571.998011053	1572.063597427	0.000	8000.000	0.0656	8000.000	-56.93	cl123
248	Waveform 1	1	1572.698592780	1572.758216756	0.000	8000.000	0.0596	8000.000		cl124
248	Spectrogram 1	1	1572.698592780	1572.758216756	0.000	8000.000	0.0596	8000.000	-60.22	cl124
249	Waveform 1	1	1573.190490588	1573.268001758	0.000	8000.000	0.0775	8000.000		cl125
249	Spectrogram 1	1	1573.190490588	1573.268001758	0.000	8000.000	0.0775	8000.000	-54.46	cl125
250	Waveform 1	1	1605.840581229	1605.932998393	0.000	8000.000	0.0924	8000.000		p1
250	Spectrogram 1	1	1605.840581229	1605.932998393	0.000	8000.000	0.0924	8000.000	-51.59	p1
251	Waveform 1	1	1605.995603569	1606.043302750	0.000	8000.000	0.0477	8000.000		p1
251	Spectrogram 1	1	1605.995603569	1606.043302750	0.000	8000.000	0.0477	8000.000	-57.29	p1
252	Waveform 1	1	1613.463506873	1613.523130850	0.000	8000.000	0.0596	8000.000		cl128
252	Spectrogram 1	1	1613.463506873	1613.523130850	0.000	8000.000	0.0596	8000.000	-68.41	cl128
253	Waveform 1	1	1613.892799506	1614.155145003	0.000	8000.000	0.2623	8000.000		cm13
253	Spectrogram 1	1	1613.892799506	1614.155145003	0.000	8000.000	0.2623	8000.000	-66.01	cm13
254	Waveform 1	1	1614.539719534	1614.590399915	0.000	8000.000	0.0507	8000.000		cl129
254	Spectrogram 1	1	1614.539719534	1614.590399915	0.000	8000.000	0.0507	8000.000	-65.86	cl129
255	Waveform 1	1	1614.825914623	1614.879576202	0.000	8000.000	0.0537	8000.000		cl130
255	Spectrogram 1	1	1614.825914623	1614.879576202	0.000	8000.000	0.0537	8000.000	-70.85	cl130
256	Waveform 1	1	1664.927942272	1665.002472243	0.000	8000.000	0.0745	8000.000		m44
256	Spectrogram 1	1	1664.927942272	1665.002472243	0.000	8000.000	0.0745	8000.000	-60.06	m44
257	Waveform 1	1	1665.539088034	1665.595730812	0.000	8000.000	0.0566	8000.000		m45
257	Spectrogram 1	1	1665.539088034	1665.595730812	0.000	8000.000	0.0566	8000.000	-55.11	m45
258	Waveform 1	1	1667.154897804	1667.217502979	0.000	8000.000	0.0626	8000.000		m46
258	Spectrogram 1	1	1667.154897804	1667.217502979	0.000	8000.000	0.0626	8000.000	-59.51	m46
259	Waveform 1	1	1668.225148186	1668.287753362	0.000	8000.000	0.0626	8000.000		b1
259	Spectrogram 1	1	1668.225148186	1668.287753362	0.000	8000.000	0.0626	8000.000	-61.03	b1
260	Waveform 1	1	1746.350446622	1746.430938991	0.000	8000.000	0.0805	8000.000		cl131
260	Spectrogram 1	1	1746.350446622	1746.430938991	0.000	8000.000	0.0805	8000.000	-54.43	cl131
261	Waveform 1	1	1783.949319914	1784.593258863	0.000	8000.000	0.6439	8000.000		pu1
261	Spectrogram 1	1	1783.949319914	1784.593258863	0.000	8000.000	0.6439	8000.000	-59.63	pu1
262	Waveform 1	1	1786.364091081	1786.760590526	0.000	8000.000	0.3965	8000.000		pu2
262	Spectrogram 1	1	1786.364091081	1786.760590526	0.000	8000.000	0.3965	8000.000	-49.07	pu2
263	Waveform 1	1	1797.361733917	1797.549549443	0.000	8000.000	0.1878	8000.000		pu3
263	Spectrogram 1	1	1797.361733917	1797.549549443	0.000	8000.000	0.1878	8000.000	-69.14	pu3
264	Waveform 1	1	1797.633023011	1797.844688128	0.000	8000.000	0.2117	8000.000		pu4
264	Spectrogram 1	1	1797.633023011	1797.844688128	0.000	8000.000	0.2117	8000.000	-68.55	pu4
265	Waveform 1	1	1832.372934037	1832.435539213	0.000	8000.000	0.0626	8000.000		cl132
265	Spectrogram 1	1	1832.372934037	1832.435539213	0.000	8000.000	0.0626	8000.000	-48.43	cl132
266	Waveform 1	1	1832.903587539	1832.951286720	0.000	8000.000	0.0477	8000.000		cl133
266	Spectrogram 1	1	1832.903587539	1832.951286720	0.000	8000.000	0.0477	8000.000	-54.46	cl133
267	Waveform 1	1	1834.000668711	1834.060292688	0.000	8000.000	0.0596	8000.000		cl134
267	Spectrogram 1	1	1834.000668711	1834.060292688	0.000	8000.000	0.0596	8000.000	-48.90	cl134
268	Waveform 1	1	1855.689668423	1855.746700053	0.000	8000.000	0.0570	8000.000		-cl135
268	Spectrogram 1	1	1855.689668423	1855.746700053	0.000	8000.000	0.0570	8000.000	-58.79	-cl135
269	Waveform 1	1	1859.895751349	1859.938525072	0.000	8000.000	0.0428	8000.000		m47
269	Spectrogram 1	1	1859.895751349	1859.938525072	0.000	8000.000	0.0428	8000.000	-50.42	m47
270	Waveform 1	1	1859.952782979	1859.995556702	0.000	8000.000	0.0428	8000.000		m48
270	Spectrogram 1	1	1859.952782979	1859.995556702	0.000	8000.000	0.0428	8000.000	-52.04	m48
271	Waveform 1	1	1860.021220935	1860.063994658	0.000	8000.000	0.0428	8000.000		m49
271	Spectrogram 1	1	1860.021220935	1860.063994658	0.000	8000.000	0.0428	8000.000	-47.16	m49
272	Waveform 1	1	1860.135284195	1860.180909499	0.000	8000.000	0.0456	8000.000		m50
272	Spectrogram 1	1	1860.135284195	1860.180909499	0.000	8000.000	0.0456	8000.000	-51.58	m50
273	Waveform 1	1	1899.441485954	1899.489962839	0.000	8000.000	0.0485	8000.000		m51
273	Spectrogram 1	1	1899.441485954	1899.489962839	0.000	8000.000	0.0485	8000.000	-62.68	m51
274	Waveform 1	1	1899.498517583	1899.538439724	0.000	8000.000	0.0399	8000.000		m52
274	Spectrogram 1	1	1899.498517583	1899.538439724	0.000	8000.000	0.0399	8000.000	-58.77	m52
275	Waveform 1	1	1901.411928987	1901.514585921	0.000	8000.000	0.1027	8000.000		m53
275	Spectrogram 1	1	1901.411928987	1901.514585921	0.000	8000.000	0.1027	8000.000	-60.52	m53
276	Waveform 1	1	1901.674274484	1901.711345044	0.000	8000.000	0.0371	8000.000		m54
276	Spectrogram 1	1	1901.674274484	1901.711345044	0.000	8000.000	0.0371	8000.000	-58.63	m54
277	Waveform 1	1	1901.819705141	1901.873885189	0.000	8000.000	0.0542	8000.000		m55
277	Spectrogram 1	1	1901.819705141	1901.873885189	0.000	8000.000	0.0542	8000.000	-61.45	m55
