Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
145	Waveform 1	1	880.364963162	880.423089228	0.000	11025.000	0.0581	11025.000		m
145	Spectrogram 1	1	880.364963162	880.423089228	0.000	11025.000	0.0581	11025.000	-69.66	m
146	Waveform 1	1	898.068935229	898.166831761	0.000	11025.000	0.0979	11025.000		c
146	Spectrogram 1	1	898.068935229	898.166831761	0.000	11025.000	0.0979	11025.000	-71.04	c
147	Waveform 1	1	898.228017094	898.304498759	0.000	11025.000	0.0765	11025.000		p1
147	Spectrogram 1	1	898.228017094	898.304498759	0.000	11025.000	0.0765	11025.000	-65.16	p1
148	Waveform 1	1	900.739674655	901.054779119	0.000	11025.000	0.3151	11025.000		t
148	Spectrogram 1	1	900.739674655	901.054779119	0.000	11025.000	0.3151	11025.000	-78.52	t
149	Waveform 1	1	901.067016185	901.379061382	0.000	11025.000	0.3120	11025.000		t
149	Spectrogram 1	1	901.067016185	901.379061382	0.000	11025.000	0.3120	11025.000	-81.69	t
150	Waveform 1	1	901.553439580	902.688427500	0.000	11025.000	1.1350	11025.000		pu
150	Spectrogram 1	1	901.553439580	902.688427500	0.000	11025.000	1.1350	11025.000	-80.36	pu
151	Waveform 1	1	902.954583697	903.275806694	0.000	11025.000	0.3212	11025.000		pu
151	Spectrogram 1	1	902.954583697	903.275806694	0.000	11025.000	0.3212	11025.000	-78.12	pu
152	Waveform 1	1	903.468540148	903.994734009	0.000	11025.000	0.5262	11025.000		h
152	Spectrogram 1	1	903.468540148	903.994734009	0.000	11025.000	0.5262	11025.000	-72.39	h
153	Waveform 1	1	904.924751065	905.242914795	0.000	11025.000	0.3182	11025.000		h
153	Spectrogram 1	1	904.924751065	905.242914795	0.000	11025.000	0.3182	11025.000	-72.60	h
154	Waveform 1	1	905.374463260	906.163754052	0.000	11025.000	0.7893	11025.000		pu
154	Spectrogram 1	1	905.374463260	906.163754052	0.000	11025.000	0.7893	11025.000	-81.14	pu
155	Waveform 1	1	906.653236713	907.090711841	0.000	11025.000	0.4375	11025.000		h
155	Spectrogram 1	1	906.653236713	907.090711841	0.000	11025.000	0.4375	11025.000	-72.26	h
156	Waveform 1	1	907.170252430	907.583253426	0.000	11025.000	0.4130	11025.000		pu
156	Spectrogram 1	1	907.170252430	907.583253426	0.000	11025.000	0.4130	11025.000	-81.13	pu
157	Waveform 1	1	908.097210220	908.329714484	0.000	11025.000	0.2325	11025.000		t
157	Spectrogram 1	1	908.097210220	908.329714484	0.000	11025.000	0.2325	11025.000	-73.97	t
158	Waveform 1	1	908.384781284	908.966041944	0.000	11025.000	0.5813	11025.000		pu
158	Spectrogram 1	1	908.384781284	908.966041944	0.000	11025.000	0.5813	11025.000	-78.79	pu
159	Waveform 1	1	909.443287538	910.223400530	0.000	11025.000	0.7801	11025.000		pu
159	Spectrogram 1	1	909.443287538	910.223400530	0.000	11025.000	0.7801	11025.000	-71.25	pu
160	Waveform 1	1	910.728178071	911.630661728	0.000	11025.000	0.9025	11025.000		pu
160	Spectrogram 1	1	910.728178071	911.630661728	0.000	11025.000	0.9025	11025.000	-76.01	pu
161	Waveform 1	1	912.120144389	912.453604452	0.000	11025.000	0.3335	11025.000		t
161	Spectrogram 1	1	912.120144389	912.453604452	0.000	11025.000	0.3335	11025.000	-70.27	t
162	Waveform 1	1	912.504082352	913.253602676	0.000	11025.000	0.7495	11025.000		pu
162	Spectrogram 1	1	912.504082352	913.253602676	0.000	11025.000	0.7495	11025.000	-77.26	pu
163	Waveform 1	1	913.840980908	914.492604700	0.000	11025.000	0.6516	11025.000		pu
163	Spectrogram 1	1	913.840980908	914.492604700	0.000	11025.000	0.6516	11025.000	-76.21	pu
164	Waveform 1	1	914.856657430	915.266599158	0.000	11025.000	0.4099	11025.000		pu
164	Spectrogram 1	1	914.856657430	915.266599158	0.000	11025.000	0.4099	11025.000	-76.59	pu
165	Waveform 1	1	915.477688556	915.529696089	0.000	11025.000	0.0520	11025.000		cl
165	Spectrogram 1	1	915.477688556	915.529696089	0.000	11025.000	0.0520	11025.000	-76.40	cl
166	Waveform 1	1	915.753022553	915.795852286	0.000	11025.000	0.0428	11025.000		cl
166	Spectrogram 1	1	915.753022553	915.795852286	0.000	11025.000	0.0428	11025.000	-80.37	cl
167	Waveform 1	1	916.016119483	916.062008483	0.000	11025.000	0.0459	11025.000		cl
167	Spectrogram 1	1	916.016119483	916.062008483	0.000	11025.000	0.0459	11025.000	-78.89	cl
168	Waveform 1	1	916.224149614	916.627972810	0.000	11025.000	0.4038	11025.000		pu
168	Spectrogram 1	1	916.224149614	916.627972810	0.000	11025.000	0.4038	11025.000	-80.33	pu
169	Waveform 1	1	918.858176864	919.222229594	0.000	11025.000	0.3641	11025.000		pu
169	Spectrogram 1	1	918.858176864	919.222229594	0.000	11025.000	0.3641	11025.000	-60.56	pu
170	Waveform 1	1	929.504423715	929.920483977	0.000	11025.000	0.4161	11025.000		pu
170	Spectrogram 1	1	929.504423715	929.920483977	0.000	11025.000	0.4161	11025.000	-67.82	pu
171	Waveform 1	1	945.559453630	945.981632425	0.000	11025.000	0.4222	11025.000		pu
171	Spectrogram 1	1	945.559453630	945.981632425	0.000	11025.000	0.4222	11025.000	-73.08	pu
172	Waveform 1	1	946.220255222	946.908590215	0.000	11025.000	0.6883	11025.000		pu
172	Spectrogram 1	1	946.220255222	946.908590215	0.000	11025.000	0.6883	11025.000	-69.44	pu
173	Waveform 1	1	947.000368214	947.358302410	0.000	11025.000	0.3579	11025.000		pu
173	Spectrogram 1	1	947.000368214	947.358302410	0.000	11025.000	0.3579	11025.000	-69.77	pu
174	Waveform 1	1	947.596925207	948.260786066	0.000	11025.000	0.6639	11025.000		pu
174	Spectrogram 1	1	947.596925207	948.260786066	0.000	11025.000	0.6639	11025.000	-72.64	pu
175	Waveform 1	1	948.386215032	949.163268757	0.000	11025.000	0.7771	11025.000		pu
175	Spectrogram 1	1	948.386215032	949.163268757	0.000	11025.000	0.7771	11025.000	-75.76	pu
176	Waveform 1	1	949.432484221	949.891374215	0.000	11025.000	0.4589	11025.000		pu
176	Spectrogram 1	1	949.432484221	949.891374215	0.000	11025.000	0.4589	11025.000	-79.45	pu
177	Waveform 1	1	949.980092948	950.558294341	0.000	11025.000	0.5782	11025.000		pu
177	Spectrogram 1	1	949.980092948	950.558294341	0.000	11025.000	0.5782	11025.000	-76.52	pu
178	Waveform 1	1	966.148314618	966.215618484	0.000	11025.000	0.0673	11025.000		cl
178	Spectrogram 1	1	966.148314618	966.215618484	0.000	11025.000	0.0673	11025.000	-73.69	cl
179	Waveform 1	1	973.267226276	973.398774741	0.000	11025.000	0.1315	11025.000		pu
179	Spectrogram 1	1	973.267226276	973.398774741	0.000	11025.000	0.1315	11025.000	-77.88	pu
180	Waveform 1	1	977.589969310	977.963199839	0.000	11025.000	0.3732	11025.000		pu
180	Spectrogram 1	1	977.589969310	977.963199839	0.000	11025.000	0.3732	11025.000	-79.16	pu
181	Waveform 1	1	978.679068231	978.880979829	0.000	11025.000	0.2019	11025.000		pu
181	Spectrogram 1	1	978.679068231	978.880979829	0.000	11025.000	0.2019	11025.000	-78.67	pu
182	Waveform 1	1	980.734895408	981.037762805	0.000	11025.000	0.3029	11025.000		pu
182	Spectrogram 1	1	980.734895408	981.037762805	0.000	11025.000	0.3029	11025.000	-78.97	pu
183	Waveform 1	1	1024.350850426	1024.519110091	0.000	11025.000	0.1683	11025.000		pu
183	Spectrogram 1	1	1024.350850426	1024.519110091	0.000	11025.000	0.1683	11025.000	-80.36	pu
184	Waveform 1	1	1024.644540023	1025.060600285	0.000	11025.000	0.4161	11025.000		pu
184	Spectrogram 1	1	1024.644540023	1025.060600285	0.000	11025.000	0.4161	11025.000	-78.03	pu
185	Waveform 1	1	1043.997457914	1044.260554844	0.000	11025.000	0.2631	11025.000		pu
185	Spectrogram 1	1	1043.997457914	1044.260554844	0.000	11025.000	0.2631	11025.000	-80.27	pu
186	Waveform 1	1	1047.328998933	1047.390184266	0.000	11025.000	0.0612	11025.000		cl
186	Spectrogram 1	1	1047.328998933	1047.390184266	0.000	11025.000	0.0612	11025.000	-78.75	cl
187	Waveform 1	1	1049.482721190	1049.550025056	0.000	11025.000	0.0673	11025.000		cl
187	Spectrogram 1	1	1049.482721190	1049.550025056	0.000	11025.000	0.0673	11025.000	-76.29	cl
188	Waveform 1	1	1050.109870850	1050.171056182	0.000	11025.000	0.0612	11025.000		cl
188	Spectrogram 1	1	1050.109870850	1050.171056182	0.000	11025.000	0.0612	11025.000	-81.51	cl
189	Waveform 1	1	1060.101434642	1060.257457240	0.000	11025.000	0.1560	11025.000		pu
189	Spectrogram 1	1	1060.101434642	1060.257457240	0.000	11025.000	0.1560	11025.000	-80.82	pu
190	Waveform 1	1	1060.639865569	1060.841777167	0.000	11025.000	0.2019	11025.000		pu
190	Spectrogram 1	1	1060.639865569	1060.841777167	0.000	11025.000	0.2019	11025.000	-77.97	pu
191	Waveform 1	1	1061.946172421	1062.132787686	0.000	11025.000	0.1866	11025.000		pu
191	Spectrogram 1	1	1061.946172421	1062.132787686	0.000	11025.000	0.1866	11025.000	-77.08	pu
192	Waveform 1	1	1065.302187574	1065.546928904	0.000	11025.000	0.2447	11025.000		pu
192	Spectrogram 1	1	1065.302187574	1065.546928904	0.000	11025.000	0.2447	11025.000	-81.85	pu
193	Waveform 1	1	1065.852855567	1066.106774698	0.000	11025.000	0.2539	11025.000		pu
193	Spectrogram 1	1	1065.852855567	1066.106774698	0.000	11025.000	0.2539	11025.000	-77.45	pu
194	Waveform 1	1	1067.887267535	1068.306387063	0.000	11025.000	0.4191	11025.000		pu
194	Spectrogram 1	1	1067.887267535	1068.306387063	0.000	11025.000	0.4191	11025.000	-76.04	pu
195	Waveform 1	1	1082.385127405	1082.602335336	0.000	11025.000	0.2172	11025.000		h
195	Spectrogram 1	1	1082.385127405	1082.602335336	0.000	11025.000	0.2172	11025.000	-79.47	h
196	Waveform 1	1	1083.706730590	1083.746501056	0.000	11025.000	0.0398	11025.000		l
196	Spectrogram 1	1	1083.706730590	1083.746501056	0.000	11025.000	0.0398	11025.000	-78.50	l
197	Waveform 1	1	1083.764856656	1083.804627122	0.000	11025.000	0.0398	11025.000		l
197	Spectrogram 1	1	1083.764856656	1083.804627122	0.000	11025.000	0.0398	11025.000	-77.25	l
198	Waveform 1	1	1102.928097798	1103.050468463	0.000	11025.000	0.1224	11025.000		b
198	Spectrogram 1	1	1102.928097798	1103.050468463	0.000	11025.000	0.1224	11025.000	-68.48	b
199	Waveform 1	1	1118.040872480	1118.123472679	0.000	11025.000	0.0826	11025.000		sh
199	Spectrogram 1	1	1118.040872480	1118.123472679	0.000	11025.000	0.0826	11025.000	-76.58	sh
200	Waveform 1	1	1127.212550595	1127.322684194	0.000	11025.000	0.1101	11025.000		sh
200	Spectrogram 1	1	1127.212550595	1127.322684194	0.000	11025.000	0.1101	11025.000	-74.91	sh
201	Waveform 1	1	1127.536832858	1128.191515918	0.000	11025.000	0.6547	11025.000		pu
201	Spectrogram 1	1	1127.536832858	1128.191515918	0.000	11025.000	0.6547	11025.000	-73.43	pu
202	Waveform 1	1	1129.583482235	1129.705852901	0.000	11025.000	0.1224	11025.000		pu
202	Spectrogram 1	1	1129.583482235	1129.705852901	0.000	11025.000	0.1224	11025.000	-76.96	pu
203	Waveform 1	1	1147.954375538	1148.006383070	0.000	11025.000	0.0520	11025.000		cl
203	Spectrogram 1	1	1147.954375538	1148.006383070	0.000	11025.000	0.0520	11025.000	-77.15	cl
204	Waveform 1	1	1149.349399669	1149.398347936	0.000	11025.000	0.0489	11025.000		l
204	Spectrogram 1	1	1149.349399669	1149.398347936	0.000	11025.000	0.0489	11025.000	-74.98	l
205	Waveform 1	1	1160.020117326	1160.503481453	0.000	11025.000	0.4834	11025.000		pu
205	Spectrogram 1	1	1160.020117326	1160.503481453	0.000	11025.000	0.4834	11025.000	-77.46	pu
206	Waveform 1	1	1162.299250954	1162.981467413	0.000	11025.000	0.6822	11025.000		pu
206	Spectrogram 1	1	1162.299250954	1162.981467413	0.000	11025.000	0.6822	11025.000	-67.76	pu
207	Waveform 1	1	1164.306129865	1164.587582395	0.000	11025.000	0.2815	11025.000		pu
207	Spectrogram 1	1	1164.306129865	1164.587582395	0.000	11025.000	0.2815	11025.000	-74.70	pu
208	Waveform 1	1	1202.748869483	1203.015025680	0.000	11025.000	0.2662	11025.000		h
208	Spectrogram 1	1	1202.748869483	1203.015025680	0.000	11025.000	0.2662	11025.000	-76.67	h
209	Waveform 1	1	1204.786341060	1205.067793590	0.000	11025.000	0.2815	11025.000		pu
209	Spectrogram 1	1	1204.786341060	1205.067793590	0.000	11025.000	0.2815	11025.000	-79.38	pu
210	Waveform 1	1	1212.835270884	1213.073893681	0.000	11025.000	0.2386	11025.000		h
210	Spectrogram 1	1	1212.835270884	1213.073893681	0.000	11025.000	0.2386	11025.000	-77.85	h
211	Waveform 1	1	1223.460102869	1223.723199799	0.000	11025.000	0.2631	11025.000		h
211	Spectrogram 1	1	1223.460102869	1223.723199799	0.000	11025.000	0.2631	11025.000	-81.20	h
212	Waveform 1	1	1229.710183912	1229.967162309	0.000	11025.000	0.2570	11025.000		h
212	Spectrogram 1	1	1229.710183912	1229.967162309	0.000	11025.000	0.2570	11025.000	-80.27	h
213	Waveform 1	1	1230.003873509	1230.101770041	0.000	11025.000	0.0979	11025.000		l
213	Spectrogram 1	1	1230.003873509	1230.101770041	0.000	11025.000	0.0979	11025.000	-79.90	l
214	Waveform 1	1	1230.594311969	1230.695267768	0.000	11025.000	0.1010	11025.000		l
214	Spectrogram 1	1	1230.594311969	1230.695267768	0.000	11025.000	0.1010	11025.000	-80.16	l
215	Waveform 1	1	1232.029108020	1232.273849350	0.000	11025.000	0.2447	11025.000		h
215	Spectrogram 1	1	1232.029108020	1232.273849350	0.000	11025.000	0.2447	11025.000	-78.15	h
216	Waveform 1	1	1235.366767572	1235.593153303	0.000	11025.000	0.2264	11025.000		h
216	Spectrogram 1	1	1235.366767572	1235.593153303	0.000	11025.000	0.2264	11025.000	-79.42	h
217	Waveform 1	1	1236.679192958	1236.734259757	0.000	11025.000	0.0551	11025.000		cl
217	Spectrogram 1	1	1236.679192958	1236.734259757	0.000	11025.000	0.0551	11025.000	-75.35	cl
218	Waveform 1	1	1238.955286945	1239.909778134	0.000	11025.000	0.9545	11025.000		pu
218	Spectrogram 1	1	1238.955286945	1239.909778134	0.000	11025.000	0.9545	11025.000	-74.32	pu
219	Waveform 1	1	1240.267706196	1240.839789056	0.000	11025.000	0.5721	11025.000		pu
219	Spectrogram 1	1	1240.267706196	1240.839789056	0.000	11025.000	0.5721	11025.000	-75.58	pu
220	Waveform 1	1	1240.907092922	1241.491412849	0.000	11025.000	0.5843	11025.000		pu
220	Spectrogram 1	1	1240.907092922	1241.491412849	0.000	11025.000	0.5843	11025.000	-75.52	pu
221	Waveform 1	1	1242.069614242	1242.302118506	0.000	11025.000	0.2325	11025.000		h
221	Spectrogram 1	1	1242.069614242	1242.302118506	0.000	11025.000	0.2325	11025.000	-77.58	h
222	Waveform 1	1	1242.219518307	1242.265407307	0.000	11025.000	0.0459	11025.000		cl
222	Spectrogram 1	1	1242.219518307	1242.265407307	0.000	11025.000	0.0459	11025.000	-73.48	cl
223	Waveform 1	1	1244.972857933	1245.168650998	0.000	11025.000	0.1958	11025.000		h
223	Spectrogram 1	1	1244.972857933	1245.168650998	0.000	11025.000	0.1958	11025.000	-78.08	h
224	Waveform 1	1	1250.219499521	1250.265388521	0.000	11025.000	0.0459	11025.000		m
224	Spectrogram 1	1	1250.219499521	1250.265388521	0.000	11025.000	0.0459	11025.000	-78.72	m
225	Waveform 1	1	1250.295981187	1250.344929453	0.000	11025.000	0.0489	11025.000		m
225	Spectrogram 1	1	1250.295981187	1250.344929453	0.000	11025.000	0.0489	11025.000	-77.02	m
226	Waveform 1	1	1250.415292586	1250.687567316	0.000	11025.000	0.2723	11025.000		h
226	Spectrogram 1	1	1250.415292586	1250.687567316	0.000	11025.000	0.2723	11025.000	-77.54	h
227	Waveform 1	1	1250.452003785	1250.513189118	0.000	11025.000	0.0612	11025.000		m
227	Spectrogram 1	1	1250.452003785	1250.513189118	0.000	11025.000	0.0612	11025.000	-73.28	m
228	Waveform 1	1	1256.796922438	1257.056960102	0.000	11025.000	0.2600	11025.000		h
228	Spectrogram 1	1	1256.796922438	1257.056960102	0.000	11025.000	0.2600	11025.000	-78.26	h
229	Waveform 1	1	1259.378943132	1259.430950665	0.000	11025.000	0.0520	11025.000		cl
229	Spectrogram 1	1	1259.378943132	1259.430950665	0.000	11025.000	0.0520	11025.000	-70.53	cl
230	Waveform 1	1	1259.449306265	1259.495195264	0.000	11025.000	0.0459	11025.000		l
230	Spectrogram 1	1	1259.449306265	1259.495195264	0.000	11025.000	0.0459	11025.000	-75.55	l
231	Waveform 1	1	1259.559439864	1259.614506663	0.000	11025.000	0.0551	11025.000		l
231	Spectrogram 1	1	1259.559439864	1259.614506663	0.000	11025.000	0.0551	11025.000	-71.26	l
232	Waveform 1	1	1259.617565930	1259.675691996	0.000	11025.000	0.0581	11025.000		l
232	Spectrogram 1	1	1259.617565930	1259.675691996	0.000	11025.000	0.0581	11025.000	-73.59	l
233	Waveform 1	1	1259.727699529	1260.119285657	0.000	11025.000	0.3916	11025.000		t
233	Spectrogram 1	1	1259.727699529	1260.119285657	0.000	11025.000	0.3916	11025.000	-76.58	t
234	Waveform 1	1	1260.247774856	1260.299782389	0.000	11025.000	0.0520	11025.000		cl
234	Spectrogram 1	1	1260.247774856	1260.299782389	0.000	11025.000	0.0520	11025.000	-71.70	cl
235	Waveform 1	1	1260.339552855	1260.388501121	0.000	11025.000	0.0489	11025.000		m
235	Spectrogram 1	1	1260.339552855	1260.388501121	0.000	11025.000	0.0489	11025.000	-78.61	m
236	Waveform 1	1	1260.645479518	1260.697487051	0.000	11025.000	0.0520	11025.000		m
236	Spectrogram 1	1	1260.645479518	1260.697487051	0.000	11025.000	0.0520	11025.000	-76.82	m
237	Waveform 1	1	1260.712783384	1260.773968717	0.000	11025.000	0.0612	11025.000		m
237	Spectrogram 1	1	1260.712783384	1260.773968717	0.000	11025.000	0.0612	11025.000	-75.51	m
238	Waveform 1	1	1260.936109848	1260.985058114	0.000	11025.000	0.0489	11025.000		cl
238	Spectrogram 1	1	1260.936109848	1260.985058114	0.000	11025.000	0.0489	11025.000	-72.05	cl
239	Waveform 1	1	1261.428651776	1261.480659309	0.000	11025.000	0.0520	11025.000		cl
239	Spectrogram 1	1	1261.428651776	1261.480659309	0.000	11025.000	0.0520	11025.000	-73.29	cl
240	Waveform 1	1	1262.000734293	1262.064978892	0.000	11025.000	0.0642	11025.000		cl
240	Spectrogram 1	1	1262.000734293	1262.064978892	0.000	11025.000	0.0642	11025.000	-71.63	cl
241	Waveform 1	1	1264.310480601	1264.561340465	0.000	11025.000	0.2509	11025.000		h
241	Spectrogram 1	1	1264.310480601	1264.561340465	0.000	11025.000	0.2509	11025.000	-77.09	h
242	Waveform 1	1	1269.379684724	1269.627485321	0.000	11025.000	0.2478	11025.000		h
242	Spectrogram 1	1	1269.379684724	1269.627485321	0.000	11025.000	0.2478	11025.000	-74.90	h
243	Waveform 1	1	1272.998796807	1273.209886205	0.000	11025.000	0.2111	11025.000		h
243	Spectrogram 1	1	1272.998796807	1273.209886205	0.000	11025.000	0.2111	11025.000	-76.06	h
244	Waveform 1	1	1279.955568443	1280.218665373	0.000	11025.000	0.2631	11025.000		h
244	Spectrogram 1	1	1279.955568443	1280.218665373	0.000	11025.000	0.2631	11025.000	-79.63	h
245	Waveform 1	1	1284.850394712	1285.043128509	0.000	11025.000	0.1927	11025.000		h
245	Spectrogram 1	1	1284.850394712	1285.043128509	0.000	11025.000	0.1927	11025.000	-80.08	h
246	Waveform 1	1	1293.269495798	1293.502000062	0.000	11025.000	0.2325	11025.000		h
246	Spectrogram 1	1	1293.269495798	1293.502000062	0.000	11025.000	0.2325	11025.000	-71.82	h
247	Waveform 1	1	1301.061447224	1301.339840488	0.000	11025.000	0.2784	11025.000		h
247	Spectrogram 1	1	1301.061447224	1301.339840488	0.000	11025.000	0.2784	11025.000	-79.54	h
248	Waveform 1	1	1327.475152926	1327.701538657	0.000	11025.000	0.2264	11025.000		h
248	Spectrogram 1	1	1327.475152926	1327.701538657	0.000	11025.000	0.2264	11025.000	-80.23	h
249	Waveform 1	1	1329.956217822	1330.014343888	0.000	11025.000	0.0581	11025.000		l
249	Spectrogram 1	1	1329.956217822	1330.014343888	0.000	11025.000	0.0581	11025.000	-71.16	l
250	Waveform 1	1	1332.235371120	1332.406690051	0.000	11025.000	0.1713	11025.000		h
250	Spectrogram 1	1	1332.235371120	1332.406690051	0.000	11025.000	0.1713	11025.000	-81.38	h
251	Waveform 1	1	1332.299615719	1332.351623252	0.000	11025.000	0.0520	11025.000		ca
251	Spectrogram 1	1	1332.299615719	1332.351623252	0.000	11025.000	0.0520	11025.000	-78.82	ca
252	Waveform 1	1	1333.792537835	1333.847604635	0.000	11025.000	0.0551	11025.000		l
252	Spectrogram 1	1	1333.792537835	1333.847604635	0.000	11025.000	0.0551	11025.000	-76.08	l
253	Waveform 1	1	1384.423395797	1385.558383718	0.000	11025.000	1.1350	11025.000		cm
253	Spectrogram 1	1	1384.423395797	1385.558383718	0.000	11025.000	1.1350	11025.000	-78.88	cm
254	Waveform 1	1	1385.289168254	1385.344235054	0.000	11025.000	0.0551	11025.000		cl
254	Spectrogram 1	1	1385.289168254	1385.344235054	0.000	11025.000	0.0551	11025.000	-71.27	cl
255	Waveform 1	1	1385.692991450	1385.751117516	0.000	11025.000	0.0581	11025.000		cl
255	Spectrogram 1	1	1385.692991450	1385.751117516	0.000	11025.000	0.0581	11025.000	-76.82	cl
256	Waveform 1	1	1386.001977380	1386.050925646	0.000	11025.000	0.0489	11025.000		cl
256	Spectrogram 1	1	1386.001977380	1386.050925646	0.000	11025.000	0.0489	11025.000	-68.86	cl
257	Waveform 1	1	1386.895283236	1386.941172236	0.000	11025.000	0.0459	11025.000		cl
257	Spectrogram 1	1	1386.895283236	1386.941172236	0.000	11025.000	0.0459	11025.000	-74.74	cl
258	Waveform 1	1	1387.813062883	1387.846714816	0.000	11025.000	0.0337	11025.000		l
258	Spectrogram 1	1	1387.813062883	1387.846714816	0.000	11025.000	0.0337	11025.000	-72.53	l
259	Waveform 1	1	1387.857422592	1387.909430125	0.000	11025.000	0.0520	11025.000		l
259	Spectrogram 1	1	1387.857422592	1387.909430125	0.000	11025.000	0.0520	11025.000	-71.94	l
260	Waveform 1	1	1387.933904258	1388.010385924	0.000	11025.000	0.0765	11025.000		l
260	Spectrogram 1	1	1387.933904258	1388.010385924	0.000	11025.000	0.0765	11025.000	-75.13	l
261	Waveform 1	1	1388.135815856	1388.184764122	0.000	11025.000	0.0489	11025.000		cl
261	Spectrogram 1	1	1388.135815856	1388.184764122	0.000	11025.000	0.0489	11025.000	-72.19	cl
262	Waveform 1	1	1388.141934389	1388.184764122	0.000	11025.000	0.0428	11025.000		m
262	Spectrogram 1	1	1388.141934389	1388.184764122	0.000	11025.000	0.0428	11025.000	-72.19	m
263	Waveform 1	1	1388.710947017	1388.781310150	0.000	11025.000	0.0704	11025.000		m
263	Spectrogram 1	1	1388.710947017	1388.781310150	0.000	11025.000	0.0704	11025.000	-68.05	m
264	Waveform 1	1	1388.860851082	1388.937332748	0.000	11025.000	0.0765	11025.000		m
264	Spectrogram 1	1	1388.860851082	1388.937332748	0.000	11025.000	0.0765	11025.000	-65.16	m
265	Waveform 1	1	1389.016873680	1389.065821946	0.000	11025.000	0.0489	11025.000		m
265	Spectrogram 1	1	1389.016873680	1389.065821946	0.000	11025.000	0.0489	11025.000	-71.50	m
266	Waveform 1	1	1389.564482407	1389.607312140	0.000	11025.000	0.0428	11025.000		l
266	Spectrogram 1	1	1389.564482407	1389.607312140	0.000	11025.000	0.0428	11025.000	-62.84	l
267	Waveform 1	1	1389.613430674	1389.692971606	0.000	11025.000	0.0795	11025.000		l
267	Spectrogram 1	1	1389.613430674	1389.692971606	0.000	11025.000	0.0795	11025.000	-63.65	l
268	Waveform 1	1	1390.846315126	1390.895263393	0.000	11025.000	0.0489	11025.000		cl
268	Spectrogram 1	1	1390.846315126	1390.895263393	0.000	11025.000	0.0489	11025.000	-73.26	cl
269	Waveform 1	1	1391.855872772	1391.929295171	0.000	11025.000	0.0734	11025.000		l
269	Spectrogram 1	1	1391.855872772	1391.929295171	0.000	11025.000	0.0734	11025.000	-83.88	l
270	Waveform 1	1	1392.027191703	1392.082258503	0.000	11025.000	0.0551	11025.000		l
270	Spectrogram 1	1	1392.027191703	1392.082258503	0.000	11025.000	0.0551	11025.000	-77.88	l
271	Waveform 1	1	1392.195451368	1392.259695967	0.000	11025.000	0.0642	11025.000		l
271	Spectrogram 1	1	1392.195451368	1392.259695967	0.000	11025.000	0.0642	11025.000	-80.19	l
272	Waveform 1	1	1393.440572888	1393.520113820	0.000	11025.000	0.0795	11025.000		m
272	Spectrogram 1	1	1393.440572888	1393.520113820	0.000	11025.000	0.0795	11025.000	-80.96	m
273	Waveform 1	1	1413.705153001	1414.164042996	0.000	11025.000	0.4589	11025.000		mo
273	Spectrogram 1	1	1413.705153001	1414.164042996	0.000	11025.000	0.4589	11025.000	-78.05	mo
274	Waveform 1	1	1417.452754626	1417.838222222	0.000	11025.000	0.3855	11025.000		h
274	Spectrogram 1	1	1417.452754626	1417.838222222	0.000	11025.000	0.3855	11025.000	-80.15	h
275	Waveform 1	1	1428.668025071	1428.738388204	0.000	11025.000	0.0704	11025.000		cl
275	Spectrogram 1	1	1428.668025071	1428.738388204	0.000	11025.000	0.0704	11025.000	-78.26	cl
276	Waveform 1	1	1476.053001055	1476.120304921	0.000	11025.000	0.0673	11025.000		cl
276	Spectrogram 1	1	1476.053001055	1476.120304921	0.000	11025.000	0.0673	11025.000	-78.95	cl
277	Waveform 1	1	1497.880866418	1497.923696151	0.000	11025.000	0.0428	11025.000		cl
277	Spectrogram 1	1	1497.880866418	1497.923696151	0.000	11025.000	0.0428	11025.000	-74.04	cl
278	Waveform 1	1	1497.997118550	1498.055244616	0.000	11025.000	0.0581	11025.000		cl
278	Spectrogram 1	1	1497.997118550	1498.055244616	0.000	11025.000	0.0581	11025.000	-67.95	cl
279	Waveform 1	1	1499.413560220	1500.239562210	0.000	11025.000	0.8260	11025.000		pu
279	Spectrogram 1	1	1499.413560220	1500.239562210	0.000	11025.000	0.8260	11025.000	-75.46	pu
280	Waveform 1	1	1502.075122190	1502.136307522	0.000	11025.000	0.0612	11025.000		l
280	Spectrogram 1	1	1502.075122190	1502.136307522	0.000	11025.000	0.0612	11025.000	-76.92	l
281	Waveform 1	1	1510.099577537	1510.151585070	0.000	11025.000	0.0520	11025.000		l
281	Spectrogram 1	1	1510.099577537	1510.151585070	0.000	11025.000	0.0520	11025.000	-78.76	l
282	Waveform 1	1	1513.593255990	1514.076620117	0.000	11025.000	0.4834	11025.000		pu
282	Spectrogram 1	1	1513.593255990	1514.076620117	0.000	11025.000	0.4834	11025.000	-80.11	pu
283	Waveform 1	1	1568.329649429	1568.421427428	0.000	11025.000	0.0918	11025.000		b
283	Spectrogram 1	1	1568.329649429	1568.421427428	0.000	11025.000	0.0918	11025.000	-76.59	b
284	Waveform 1	1	1641.745921321	1641.966188518	0.000	11025.000	0.2203	11025.000		h
284	Spectrogram 1	1	1641.745921321	1641.966188518	0.000	11025.000	0.2203	11025.000	-77.01	h
285	Waveform 1	1	1649.908040663	1649.969225995	0.000	11025.000	0.0612	11025.000		ca
