Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
142	Spectrogram 1	1	1384.260409520	1384.310163768	0.000	11025.000	0.0498	11025.000	-66.60	b
143	Waveform 1	1	1384.500527848	1384.543792412	0.000	11025.000	0.0433	11025.000		b
143	Spectrogram 1	1	1384.500527848	1384.543792412	0.000	11025.000	0.0433	11025.000	-67.45	b
144	Waveform 1	1	1387.016362301	1387.237011576	0.000	11025.000	0.2206	11025.000		t
144	Spectrogram 1	1	1387.016362301	1387.237011576	0.000	11025.000	0.2206	11025.000	-55.30	t
145	Waveform 1	1	1392.688346750	1392.751080367	0.000	11025.000	0.0627	11025.000		b
145	Spectrogram 1	1	1392.688346750	1392.751080367	0.000	11025.000	0.0627	11025.000	-38.52	b
146	Waveform 1	1	1393.404375278	1393.454129526	0.000	11025.000	0.0498	11025.000		cl
146	Spectrogram 1	1	1393.404375278	1393.454129526	0.000	11025.000	0.0498	11025.000	-68.57	cl
147	Waveform 1	1	1396.625422119	1396.772521635	0.000	11025.000	0.1471	11025.000		h
147	Spectrogram 1	1	1396.625422119	1396.772521635	0.000	11025.000	0.1471	11025.000	-74.54	h
148	Waveform 1	1	1396.709798240	1396.763878945	0.000	11025.000	0.0541	11025.000		ca
148	Spectrogram 1	1	1396.709798240	1396.763878945	0.000	11025.000	0.0541	11025.000	-72.28	ca
149	Waveform 1	1	1396.792000911	1396.852571300	0.000	11025.000	0.0606	11025.000		ca
149	Spectrogram 1	1	1396.792000911	1396.852571300	0.000	11025.000	0.0606	11025.000	-70.43	ca
150	Waveform 1	1	1396.878530038	1396.943426884	0.000	11025.000	0.0649	11025.000		ca
150	Spectrogram 1	1	1396.878530038	1396.943426884	0.000	11025.000	0.0649	11025.000	-70.04	ca
151	Waveform 1	1	1396.969385622	1397.027792783	0.000	11025.000	0.0584	11025.000		ca
151	Spectrogram 1	1	1396.969385622	1397.027792783	0.000	11025.000	0.0584	11025.000	-68.09	ca
152	Waveform 1	1	1397.053751521	1397.107832226	0.000	11025.000	0.0541	11025.000		ca
152	Spectrogram 1	1	1397.053751521	1397.107832226	0.000	11025.000	0.0541	11025.000	-65.11	ca
153	Waveform 1	1	1397.135954192	1397.196524581	0.000	11025.000	0.0606	11025.000		ca
153	Spectrogram 1	1	1397.135954192	1397.196524581	0.000	11025.000	0.0606	11025.000	-63.93	ca
154	Waveform 1	1	1397.261421426	1397.317665359	0.000	11025.000	0.0562	11025.000		ca
154	Spectrogram 1	1	1397.261421426	1397.317665359	0.000	11025.000	0.0562	11025.000	-69.69	ca
155	Waveform 1	1	1398.754048872	1398.801639892	0.000	11025.000	0.0476	11025.000		b
155	Spectrogram 1	1	1398.754048872	1398.801639892	0.000	11025.000	0.0476	11025.000	-50.39	b
156	Waveform 1	1	1398.903299459	1398.983338902	0.000	11025.000	0.0800	11025.000		ca
156	Spectrogram 1	1	1398.903299459	1398.983338902	0.000	11025.000	0.0800	11025.000	-69.14	ca
157	Waveform 1	1	1399.061215116	1399.121785505	0.000	11025.000	0.0606	11025.000		ca
157	Spectrogram 1	1	1399.061215116	1399.121785505	0.000	11025.000	0.0606	11025.000	-69.74	ca
158	Waveform 1	1	1399.134764874	1399.201824948	0.000	11025.000	0.0671	11025.000		ca
158	Spectrogram 1	1	1399.134764874	1399.201824948	0.000	11025.000	0.0671	11025.000	-67.15	ca
159	Waveform 1	1	1399.225620458	1399.290517303	0.000	11025.000	0.0649	11025.000		ca
159	Spectrogram 1	1	1399.225620458	1399.290517303	0.000	11025.000	0.0649	11025.000	-66.70	ca
160	Waveform 1	1	1399.333781867	1399.420310994	0.000	11025.000	0.0865	11025.000		ca
160	Spectrogram 1	1	1399.333781867	1399.420310994	0.000	11025.000	0.0865	11025.000	-64.60	ca
161	Waveform 1	1	1400.060626536	1400.216378965	0.000	11025.000	0.1558	11025.000		p2
161	Spectrogram 1	1	1400.060626536	1400.216378965	0.000	11025.000	0.1558	11025.000	-66.79	p2
162	Waveform 1	1	1401.691700663	1401.819331126	0.000	11025.000	0.1276	11025.000		h
162	Spectrogram 1	1	1401.691700663	1401.819331126	0.000	11025.000	0.1276	11025.000	-76.39	h
163	Waveform 1	1	1403.134573860	1403.182164880	0.000	11025.000	0.0476	11025.000		cl
163	Spectrogram 1	1	1403.134573860	1403.182164880	0.000	11025.000	0.0476	11025.000	-70.02	cl
164	Waveform 1	1	1405.736936414	1405.795343575	0.000	11025.000	0.0584	11025.000		ca
164	Spectrogram 1	1	1405.736936414	1405.795343575	0.000	11025.000	0.0584	11025.000	-70.61	ca
165	Waveform 1	1	1405.903504984	1405.981381198	0.000	11025.000	0.0779	11025.000		ca
165	Spectrogram 1	1	1405.903504984	1405.981381198	0.000	11025.000	0.0779	11025.000	-68.46	ca
166	Waveform 1	1	1406.007339936	1406.070073554	0.000	11025.000	0.0627	11025.000		ca
166	Spectrogram 1	1	1406.007339936	1406.070073554	0.000	11025.000	0.0627	11025.000	-69.09	ca
167	Waveform 1	1	1406.093869064	1406.178234963	0.000	11025.000	0.0844	11025.000		ca
167	Spectrogram 1	1	1406.093869064	1406.178234963	0.000	11025.000	0.0844	11025.000	-69.82	ca
168	Waveform 1	1	1408.953645586	1409.323557605	0.000	11025.000	0.3699	11025.000		t
168	Spectrogram 1	1	1408.953645586	1409.323557605	0.000	11025.000	0.3699	11025.000	-71.38	t
169	Waveform 1	1	1410.721003089	1411.119037074	0.000	11025.000	0.3980	11025.000		pu
169	Spectrogram 1	1	1410.721003089	1411.119037074	0.000	11025.000	0.3980	11025.000	-59.05	pu
170	Waveform 1	1	1415.307046990	1415.350311554	0.000	11025.000	0.0433	11025.000		ca
170	Spectrogram 1	1	1415.307046990	1415.350311554	0.000	11025.000	0.0433	11025.000	-67.34	ca
171	Waveform 1	1	1415.352474782	1415.415208399	0.000	11025.000	0.0627	11025.000		ca
171	Spectrogram 1	1	1415.352474782	1415.415208399	0.000	11025.000	0.0627	11025.000	-67.48	ca
172	Waveform 1	1	1415.445493594	1415.508227211	0.000	11025.000	0.0627	11025.000		ca
172	Spectrogram 1	1	1415.445493594	1415.508227211	0.000	11025.000	0.0627	11025.000	-68.62	ca
173	Waveform 1	1	1415.534185949	1415.603409251	0.000	11025.000	0.0692	11025.000		ca
173	Spectrogram 1	1	1415.534185949	1415.603409251	0.000	11025.000	0.0692	11025.000	-70.90	ca
174	Waveform 1	1	1415.620715077	1415.689938378	0.000	11025.000	0.0692	11025.000		ca
174	Spectrogram 1	1	1415.620715077	1415.689938378	0.000	11025.000	0.0692	11025.000	-68.52	ca
175	Waveform 1	1	1415.705080976	1415.782957190	0.000	11025.000	0.0779	11025.000		ca
175	Spectrogram 1	1	1415.705080976	1415.782957190	0.000	11025.000	0.0779	11025.000	-66.92	ca
176	Waveform 1	1	1415.806752700	1415.884628915	0.000	11025.000	0.0779	11025.000		ca
176	Spectrogram 1	1	1415.806752700	1415.884628915	0.000	11025.000	0.0779	11025.000	-67.42	ca
177	Waveform 1	1	1415.951688988	1416.012259377	0.000	11025.000	0.0606	11025.000		p1
177	Spectrogram 1	1	1415.951688988	1416.012259377	0.000	11025.000	0.0606	11025.000	-62.87	p1
178	Waveform 1	1	1416.020912290	1416.085809136	0.000	11025.000	0.0649	11025.000		ca
178	Spectrogram 1	1	1416.020912290	1416.085809136	0.000	11025.000	0.0649	11025.000	-68.87	ca
179	Waveform 1	1	1416.096625277	1416.174501491	0.000	11025.000	0.0779	11025.000		ca
179	Spectrogram 1	1	1416.096625277	1416.174501491	0.000	11025.000	0.0779	11025.000	-70.21	ca
180	Waveform 1	1	1416.174501491	1416.544413510	0.000	11025.000	0.3699	11025.000		pu
180	Spectrogram 1	1	1416.174501491	1416.544413510	0.000	11025.000	0.3699	11025.000	-73.42	pu
181	Waveform 1	1	1418.227405114	1418.569195166	0.000	11025.000	0.3418	11025.000		t
181	Spectrogram 1	1	1418.227405114	1418.569195166	0.000	11025.000	0.3418	11025.000	-70.36	t
182	Waveform 1	1	1418.716294683	1418.779028300	0.000	11025.000	0.0627	11025.000		ca
182	Spectrogram 1	1	1418.716294683	1418.779028300	0.000	11025.000	0.0627	11025.000	-70.62	ca
183	Waveform 1	1	1418.800660582	1418.887189709	0.000	11025.000	0.0865	11025.000		ca
183	Spectrogram 1	1	1418.800660582	1418.887189709	0.000	11025.000	0.0865	11025.000	-68.10	ca
184	Waveform 1	1	1418.900169078	1418.984534977	0.000	11025.000	0.0844	11025.000		ca
184	Spectrogram 1	1	1418.900169078	1418.984534977	0.000	11025.000	0.0844	11025.000	-67.82	ca
185	Waveform 1	1	1426.339511029	1426.378449137	0.000	11025.000	0.0389	11025.000		cl
185	Spectrogram 1	1	1426.339511029	1426.378449137	0.000	11025.000	0.0389	11025.000	-68.43	cl
186	Waveform 1	1	1429.331255683	1429.720636755	0.000	11025.000	0.3894	11025.000		mo
186	Spectrogram 1	1	1429.331255683	1429.720636755	0.000	11025.000	0.3894	11025.000	-55.01	mo
187	Waveform 1	1	1436.963124942	1437.015042419	0.000	11025.000	0.0519	11025.000		l
187	Spectrogram 1	1	1436.963124942	1437.015042419	0.000	11025.000	0.0519	11025.000	-50.55	l
188	Waveform 1	1	1438.579059142	1438.639629531	0.000	11025.000	0.0606	11025.000		ca
188	Spectrogram 1	1	1438.579059142	1438.639629531	0.000	11025.000	0.0606	11025.000	-74.05	ca
189	Waveform 1	1	1438.672077954	1438.730485114	0.000	11025.000	0.0584	11025.000		ca
189	Spectrogram 1	1	1438.672077954	1438.730485114	0.000	11025.000	0.0584	11025.000	-76.10	ca
190	Waveform 1	1	1438.762933537	1438.834320067	0.000	11025.000	0.0714	11025.000		ca
190	Spectrogram 1	1	1438.762933537	1438.834320067	0.000	11025.000	0.0714	11025.000	-74.77	ca
191	Waveform 1	1	1439.046316429	1439.119866187	0.000	11025.000	0.0735	11025.000		ca
191	Spectrogram 1	1	1439.046316429	1439.119866187	0.000	11025.000	0.0735	11025.000	-76.14	ca
192	Waveform 1	1	1446.570023745	1446.779856879	0.000	11025.000	0.2098	11025.000		t
192	Spectrogram 1	1	1446.570023745	1446.779856879	0.000	11025.000	0.2098	11025.000	-69.30	t
193	Waveform 1	1	1449.012308362	1449.228631180	0.000	11025.000	0.2163	11025.000		t
193	Spectrogram 1	1	1449.012308362	1449.228631180	0.000	11025.000	0.2163	11025.000	-69.91	t
194	Waveform 1	1	1471.436332397	1471.598574510	0.000	11025.000	0.1622	11025.000		se
194	Spectrogram 1	1	1471.436332397	1471.598574510	0.000	11025.000	0.1622	11025.000	-61.90	se
195	Waveform 1	1	1471.788938590	1471.832203154	0.000	11025.000	0.0433	11025.000		cl
195	Spectrogram 1	1	1471.788938590	1471.832203154	0.000	11025.000	0.0433	11025.000	-64.98	cl
196	Waveform 1	1	1472.563374279	1472.621781440	0.000	11025.000	0.0584	11025.000		cl
196	Spectrogram 1	1	1472.563374279	1472.621781440	0.000	11025.000	0.0584	11025.000	-61.41	cl
197	Waveform 1	1	1477.534472797	1478.027688822	0.000	11025.000	0.4932	11025.000		t
197	Spectrogram 1	1	1477.534472797	1478.027688822	0.000	11025.000	0.4932	11025.000	-59.07	t
198	Waveform 1	1	1477.664266488	1477.878426078	0.000	11025.000	0.2142	11025.000		pu
198	Spectrogram 1	1	1477.664266488	1477.878426078	0.000	11025.000	0.2142	11025.000	-58.03	pu
199	Waveform 1	1	1479.981083949	1480.033001425	0.000	11025.000	0.0519	11025.000		ca
199	Spectrogram 1	1	1479.981083949	1480.033001425	0.000	11025.000	0.0519	11025.000	-67.40	ca
200	Waveform 1	1	1480.087082129	1480.158468659	0.000	11025.000	0.0714	11025.000		ca
200	Spectrogram 1	1	1480.087082129	1480.158468659	0.000	11025.000	0.0714	11025.000	-68.63	ca
201	Waveform 1	1	1480.210386136	1480.270956525	0.000	11025.000	0.0606	11025.000		ca
201	Spectrogram 1	1	1480.210386136	1480.270956525	0.000	11025.000	0.0606	11025.000	-69.46	ca
202	Waveform 1	1	1480.361812108	1480.478626430	0.000	11025.000	0.1168	11025.000		ca
202	Spectrogram 1	1	1480.361812108	1480.478626430	0.000	11025.000	0.1168	11025.000	-68.68	ca
203	Waveform 1	1	1485.629272887	1485.895349953	0.000	11025.000	0.2661	11025.000		t
203	Spectrogram 1	1	1485.629272887	1485.895349953	0.000	11025.000	0.2661	11025.000	-67.49	t
204	Waveform 1	1	1485.895349953	1486.077061121	0.000	11025.000	0.1817	11025.000		h
204	Spectrogram 1	1	1485.895349953	1486.077061121	0.000	11025.000	0.1817	11025.000	-66.21	h
205	Waveform 1	1	1488.359266931	1488.627507225	0.000	11025.000	0.2682	11025.000		p2
205	Spectrogram 1	1	1488.359266931	1488.627507225	0.000	11025.000	0.2682	11025.000	-72.55	p2
206	Waveform 1	1	1489.272149302	1490.128787661	0.000	11025.000	0.8566	11025.000		mo
206	Spectrogram 1	1	1489.272149302	1490.128787661	0.000	11025.000	0.8566	11025.000	-30.57	mo
207	Waveform 1	1	1492.757109980	1492.798211316	0.000	11025.000	0.0411	11025.000		cl
207	Spectrogram 1	1	1492.757109980	1492.798211316	0.000	11025.000	0.0411	11025.000	-69.92	cl
208	Waveform 1	1	1494.846788482	1494.996051227	0.000	11025.000	0.1493	11025.000		t
208	Spectrogram 1	1	1494.846788482	1494.996051227	0.000	11025.000	0.1493	11025.000	-59.27	t
209	Waveform 1	1	1495.876485096	1495.973830365	0.000	11025.000	0.0973	11025.000		sh
209	Spectrogram 1	1	1495.876485096	1495.973830365	0.000	11025.000	0.0973	11025.000	-78.02	sh
210	Waveform 1	1	1497.055444534	1497.340990654	0.000	11025.000	0.2855	11025.000		t
210	Spectrogram 1	1	1497.055444534	1497.340990654	0.000	11025.000	0.2855	11025.000	-63.46	t
211	Waveform 1	1	1497.340990654	1497.514048908	0.000	11025.000	0.1731	11025.000		t
211	Spectrogram 1	1	1497.340990654	1497.514048908	0.000	11025.000	0.1731	11025.000	-61.43	t
212	Waveform 1	1	1500.326245623	1500.399795381	0.000	11025.000	0.0735	11025.000		sh
212	Spectrogram 1	1	1500.326245623	1500.399795381	0.000	11025.000	0.0735	11025.000	-74.38	sh
213	Waveform 1	1	1502.878854955	1503.112483599	0.000	11025.000	0.2336	11025.000		t
213	Spectrogram 1	1	1502.878854955	1503.112483599	0.000	11025.000	0.2336	11025.000	-66.24	t
214	Waveform 1	1	1503.112483599	1503.281215397	0.000	11025.000	0.1687	11025.000		h
214	Spectrogram 1	1	1503.112483599	1503.281215397	0.000	11025.000	0.1687	11025.000	-63.98	h
215	Waveform 1	1	1503.677086154	1503.707371349	0.000	11025.000	0.0303	11025.000		cl
215	Spectrogram 1	1	1503.677086154	1503.707371349	0.000	11025.000	0.0303	11025.000	-75.33	cl
216	Waveform 1	1	1503.891245744	1503.928020623	0.000	11025.000	0.0368	11025.000		cl
216	Spectrogram 1	1	1503.891245744	1503.928020623	0.000	11025.000	0.0368	11025.000	-76.63	cl
217	Waveform 1	1	1503.990754240	1504.018876207	0.000	11025.000	0.0281	11025.000		cl
217	Spectrogram 1	1	1503.990754240	1504.018876207	0.000	11025.000	0.0281	11025.000	-76.63	cl
218	Waveform 1	1	1504.944737947	1505.507177274	0.000	11025.000	0.5624	11025.000		mo
218	Spectrogram 1	1	1504.944737947	1505.507177274	0.000	11025.000	0.5624	11025.000	-72.51	mo
219	Waveform 1	1	1508.849364893	1508.983485040	0.000	11025.000	0.1341	11025.000		t
219	Spectrogram 1	1	1508.849364893	1508.983485040	0.000	11025.000	0.1341	11025.000	-77.39	t
220	Waveform 1	1	1511.901674596	1512.472766836	0.000	11025.000	0.5711	11025.000		mo
220	Spectrogram 1	1	1511.901674596	1512.472766836	0.000	11025.000	0.5711	11025.000	-40.09	mo
221	Waveform 1	1	1511.845430663	1511.886531999	0.000	11025.000	0.0411	11025.000		pc
221	Spectrogram 1	1	1511.845430663	1511.886531999	0.000	11025.000	0.0411	11025.000	-74.64	pc
222	Waveform 1	1	1513.087123718	1513.245039375	0.000	11025.000	0.1579	11025.000		pu
222	Spectrogram 1	1	1513.087123718	1513.245039375	0.000	11025.000	0.1579	11025.000	-76.04	pu
223	Waveform 1	1	1513.307772993	1513.563033918	0.000	11025.000	0.2553	11025.000		pu
223	Spectrogram 1	1	1513.307772993	1513.563033918	0.000	11025.000	0.2553	11025.000	-74.69	pu
224	Waveform 1	1	1518.131771994	1518.508173698	0.000	11025.000	0.3764	11025.000		t
224	Spectrogram 1	1	1518.131771994	1518.508173698	0.000	11025.000	0.3764	11025.000	-45.77	t
225	Waveform 1	1	1519.232855138	1519.652521406	0.000	11025.000	0.4197	11025.000		t
225	Spectrogram 1	1	1519.232855138	1519.652521406	0.000	11025.000	0.4197	11025.000	-59.02	t
226	Waveform 1	1	1520.305816316	1520.351244108	0.000	11025.000	0.0454	11025.000		l
226	Spectrogram 1	1	1520.305816316	1520.351244108	0.000	11025.000	0.0454	11025.000	-61.81	l
227	Waveform 1	1	1524.283993099	1525.006511311	0.000	11025.000	0.7225	11025.000		mo
227	Spectrogram 1	1	1524.283993099	1525.006511311	0.000	11025.000	0.7225	11025.000	-69.07	mo
228	Waveform 1	1	1527.245452558	1527.286553893	0.000	11025.000	0.0411	11025.000		cl
228	Spectrogram 1	1	1527.245452558	1527.286553893	0.000	11025.000	0.0411	11025.000	-62.67	cl
229	Waveform 1	1	1529.010646832	1529.272397442	0.000	11025.000	0.2618	11025.000		h
229	Spectrogram 1	1	1529.010646832	1529.272397442	0.000	11025.000	0.2618	11025.000	-75.40	h
230	Waveform 1	1	1530.477315539	1530.953225739	0.000	11025.000	0.4759	11025.000		t
230	Spectrogram 1	1	1530.477315539	1530.953225739	0.000	11025.000	0.4759	11025.000	-62.81	t
231	Waveform 1	1	1530.591966633	1530.717433867	0.000	11025.000	0.1255	11025.000		b
231	Spectrogram 1	1	1530.591966633	1530.717433867	0.000	11025.000	0.1255	11025.000	-60.06	b
232	Waveform 1	1	1541.414583123	1541.503275479	0.000	11025.000	0.0887	11025.000		sh
232	Spectrogram 1	1	1541.414583123	1541.503275479	0.000	11025.000	0.0887	11025.000	-75.05	sh
233	Waveform 1	1	1541.531397445	1541.832086162	0.000	11025.000	0.3007	11025.000		h
233	Spectrogram 1	1	1541.531397445	1541.832086162	0.000	11025.000	0.3007	11025.000	-75.29	h
234	Waveform 1	1	1542.526482408	1542.872598917	0.000	11025.000	0.3461	11025.000		h
234	Spectrogram 1	1	1542.526482408	1542.872598917	0.000	11025.000	0.3461	11025.000	-53.99	h
235	Waveform 1	1	1547.856669864	1548.092461735	0.000	11025.000	0.2358	11025.000		h
235	Spectrogram 1	1	1547.856669864	1548.092461735	0.000	11025.000	0.2358	11025.000	-53.98	h
236	Waveform 1	1	1548.072992682	1548.317437466	0.000	11025.000	0.2444	11025.000		t
236	Spectrogram 1	1	1548.072992682	1548.317437466	0.000	11025.000	0.2444	11025.000	-67.28	t
237	Waveform 1	1	1549.254115347	1549.485580763	0.000	11025.000	0.2315	11025.000		h
237	Spectrogram 1	1	1549.254115347	1549.485580763	0.000	11025.000	0.2315	11025.000	-71.31	h
238	Waveform 1	1	1549.450969112	1549.665128702	0.000	11025.000	0.2142	11025.000		t
238	Spectrogram 1	1	1549.450969112	1549.665128702	0.000	11025.000	0.2142	11025.000	-69.13	t
239	Waveform 1	1	1550.283811962	1550.357361720	0.000	11025.000	0.0735	11025.000		sh
239	Spectrogram 1	1	1550.283811962	1550.357361720	0.000	11025.000	0.0735	11025.000	-66.64	sh
240	Waveform 1	1	1550.476339270	1550.521767062	0.000	11025.000	0.0454	11025.000		cl
240	Spectrogram 1	1	1550.476339270	1550.521767062	0.000	11025.000	0.0454	11025.000	-66.82	cl
241	Waveform 1	1	1551.105838671	1551.332977630	0.000	11025.000	0.2271	11025.000		t
241	Spectrogram 1	1	1551.105838671	1551.332977630	0.000	11025.000	0.2271	11025.000	-69.90	t
242	Waveform 1	1	1551.748317519	1552.057659149	0.000	11025.000	0.3093	11025.000		t
242	Spectrogram 1	1	1551.748317519	1552.057659149	0.000	11025.000	0.3093	11025.000	-55.72	t
243	Waveform 1	1	1553.195517172	1553.401023849	0.000	11025.000	0.2055	11025.000		t
243	Spectrogram 1	1	1553.195517172	1553.401023849	0.000	11025.000	0.2055	11025.000	-78.82	t
244	Waveform 1	1	1553.775262325	1553.846648855	0.000	11025.000	0.0714	11025.000		b
244	Spectrogram 1	1	1553.775262325	1553.846648855	0.000	11025.000	0.0714	11025.000	-73.40	b
245	Waveform 1	1	1554.830917756	1554.900141058	0.000	11025.000	0.0692	11025.000		m
245	Spectrogram 1	1	1554.830917756	1554.900141058	0.000	11025.000	0.0692	11025.000	-61.47	m
246	Waveform 1	1	1557.720990685	1557.861600517	0.000	11025.000	0.1406	11025.000		h
246	Spectrogram 1	1	1557.720990685	1557.861600517	0.000	11025.000	0.1406	11025.000	-71.96	h
247	Waveform 1	1	1560.900936190	1560.942037525	0.000	11025.000	0.0411	11025.000		cl
247	Spectrogram 1	1	1560.900936190	1560.942037525	0.000	11025.000	0.0411	11025.000	-65.93	cl
248	Waveform 1	1	1565.469674266	1566.071051700	0.000	11025.000	0.6014	11025.000		mo
248	Spectrogram 1	1	1565.469674266	1566.071051700	0.000	11025.000	0.6014	11025.000	-50.42	mo
249	Waveform 1	1	1572.647268811	1572.768409589	0.000	11025.000	0.1211	11025.000		h
249	Spectrogram 1	1	1572.647268811	1572.768409589	0.000	11025.000	0.1211	11025.000	-58.33	h
250	Waveform 1	1	1580.430564043	1580.538725452	0.000	11025.000	0.1082	11025.000		h
250	Spectrogram 1	1	1580.430564043	1580.538725452	0.000	11025.000	0.1082	11025.000	-79.98	h
251	Waveform 1	1	1582.985336604	1583.454757119	0.000	11025.000	0.4694	11025.000		w
251	Spectrogram 1	1	1582.985336604	1583.454757119	0.000	11025.000	0.4694	11025.000	-45.37	w
252	Waveform 1	1	1583.770588433	1584.748367571	0.000	11025.000	0.9778	11025.000		mo
252	Spectrogram 1	1	1583.770588433	1584.748367571	0.000	11025.000	0.9778	11025.000	-61.04	mo
253	Waveform 1	1	1584.047481641	1584.090746204	0.000	11025.000	0.0433	11025.000		cl
253	Spectrogram 1	1	1584.047481641	1584.090746204	0.000	11025.000	0.0433	11025.000	-59.42	cl
254	Waveform 1	1	1585.866756620	1585.912184411	0.000	11025.000	0.0454	11025.000		cl
254	Spectrogram 1	1	1585.866756620	1585.912184411	0.000	11025.000	0.0454	11025.000	-65.48	cl
255	Waveform 1	1	1585.968428344	1586.016019364	0.000	11025.000	0.0476	11025.000		cl
255	Spectrogram 1	1	1585.968428344	1586.016019364	0.000	11025.000	0.0476	11025.000	-68.01	cl
256	Waveform 1	1	1587.114939280	1587.162530300	0.000	11025.000	0.0476	11025.000		cl
256	Spectrogram 1	1	1587.114939280	1587.162530300	0.000	11025.000	0.0476	11025.000	-72.44	cl
257	Waveform 1	1	1587.383179575	1587.422117682	0.000	11025.000	0.0389	11025.000		cl
257	Spectrogram 1	1	1587.383179575	1587.422117682	0.000	11025.000	0.0389	11025.000	-71.52	cl
258	Waveform 1	1	1587.601665621	1587.638440500	0.000	11025.000	0.0368	11025.000		cl
258	Spectrogram 1	1	1587.601665621	1587.638440500	0.000	11025.000	0.0368	11025.000	-70.97	cl
259	Waveform 1	1	1589.687017666	1589.905503713	0.000	11025.000	0.2185	11025.000		h
259	Spectrogram 1	1	1589.687017666	1589.905503713	0.000	11025.000	0.2185	11025.000	-76.15	h
260	Waveform 1	1	1595.982011910	1596.300006452	0.000	11025.000	0.3180	11025.000		t
260	Spectrogram 1	1	1595.982011910	1596.300006452	0.000	11025.000	0.3180	11025.000	-66.45	t
261	Waveform 1	1	1600.799521148	1600.847112168	0.000	11025.000	0.0476	11025.000		cl
261	Spectrogram 1	1	1600.799521148	1600.847112168	0.000	11025.000	0.0476	11025.000	-70.03	cl
262	Waveform 1	1	1601.454979366	1601.653996358	0.000	11025.000	0.1990	11025.000		h
262	Spectrogram 1	1	1601.454979366	1601.653996358	0.000	11025.000	0.1990	11025.000	-72.84	h
263	Waveform 1	1	1607.377898283	1608.020377053	0.000	11025.000	0.6425	11025.000		w
263	Spectrogram 1	1	1607.377898283	1608.020377053	0.000	11025.000	0.6425	11025.000	-46.33	w
264	Waveform 1	1	1608.974360760	1609.073869256	0.000	11025.000	0.0995	11025.000		p2
264	Spectrogram 1	1	1608.974360760	1609.073869256	0.000	11025.000	0.0995	11025.000	-66.91	p2
265	Waveform 1	1	1615.046542422	1615.197968395	0.000	11025.000	0.1514	11025.000		h
265	Spectrogram 1	1	1615.046542422	1615.197968395	0.000	11025.000	0.1514	11025.000	-73.18	h
266	Waveform 1	1	1616.621361326	1616.829031231	0.000	11025.000	0.2077	11025.000		mo
266	Spectrogram 1	1	1616.621361326	1616.829031231	0.000	11025.000	0.2077	11025.000	-74.91	mo
267	Waveform 1	1	1630.238883120	1630.279984456	0.000	11025.000	0.0411	11025.000		cl
267	Spectrogram 1	1	1630.238883120	1630.279984456	0.000	11025.000	0.0411	11025.000	-71.62	cl
268	Waveform 1	1	1652.944126819	1653.285916871	0.000	11025.000	0.3418	11025.000		w
268	Spectrogram 1	1	1652.944126819	1653.285916871	0.000	11025.000	0.3418	11025.000	-58.06	w
269	Waveform 1	1	1653.567136535	1653.683950857	0.000	11025.000	0.1168	11025.000		p2
269	Spectrogram 1	1	1653.567136535	1653.683950857	0.000	11025.000	0.1168	11025.000	-74.11	p2
270	Waveform 1	1	1653.738031561	1653.863498796	0.000	11025.000	0.1255	11025.000		p2
270	Spectrogram 1	1	1653.738031561	1653.863498796	0.000	11025.000	0.1255	11025.000	-75.71	p2
271	Waveform 1	1	1654.272349001	1654.767728254	0.000	11025.000	0.4954	11025.000		mo
271	Spectrogram 1	1	1654.272349001	1654.767728254	0.000	11025.000	0.4954	11025.000	-61.09	mo
272	Waveform 1	1	1655.200373890	1655.462124500	0.000	11025.000	0.2618	11025.000		hw
272	Spectrogram 1	1	1655.200373890	1655.462124500	0.000	11025.000	0.2618	11025.000	-70.91	hw
273	Waveform 1	1	1655.330167581	1655.449145131	0.000	11025.000	0.1190	11025.000		hw
273	Spectrogram 1	1	1655.330167581	1655.449145131	0.000	11025.000	0.1190	11025.000	-69.43	hw
274	Waveform 1	1	1655.442655447	1655.628693070	0.000	11025.000	0.1860	11025.000		hw
274	Spectrogram 1	1	1655.442655447	1655.628693070	0.000	11025.000	0.1860	11025.000	-71.77	hw
275	Waveform 1	1	1655.901259821	1657.160258623	0.000	11025.000	1.2590	11025.000		mo
275	Spectrogram 1	1	1655.901259821	1657.160258623	0.000	11025.000	1.2590	11025.000	-53.39	mo
276	Waveform 1	1	1656.126235552	1656.509126940	0.000	11025.000	0.3829	11025.000		mo
276	Spectrogram 1	1	1656.126235552	1656.509126940	0.000	11025.000	0.3829	11025.000	-53.12	mo
277	Waveform 1	1	1657.895756283	1658.337054832	0.000	11025.000	0.4413	11025.000		mo
277	Spectrogram 1	1	1657.895756283	1658.337054832	0.000	11025.000	0.4413	11025.000	-59.57	mo
278	Waveform 1	1	1658.897330931	1659.440301204	0.000	11025.000	0.5430	11025.000		mo
278	Spectrogram 1	1	1658.897330931	1659.440301204	0.000	11025.000	0.5430	11025.000	-77.93	mo
279	Waveform 1	1	1665.994882377	1666.637361147	0.000	11025.000	0.6425	11025.000		mo
279	Spectrogram 1	1	1665.994882377	1666.637361147	0.000	11025.000	0.6425	11025.000	-74.18	mo
280	Waveform 1	1	1668.495574234	1668.556144623	0.000	11025.000	0.0606	11025.000		m
280	Spectrogram 1	1	1668.495574234	1668.556144623	0.000	11025.000	0.0606	11025.000	-73.03	m
