Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
145	Waveform 1	1	536.056667949	536.359535346	0.000	11025.000	0.3029	11025.000		h
145	Spectrogram 1	1	536.056667949	536.359535346	0.000	11025.000	0.3029	11025.000	-77.21	h
146	Waveform 1	1	537.017277329	537.332381792	0.000	11025.000	0.3151	11025.000		t
146	Spectrogram 1	1	537.017277329	537.332381792	0.000	11025.000	0.3151	11025.000	-75.01	t
147	Waveform 1	1	539.593179833	539.666602232	0.000	11025.000	0.0734	11025.000		l
147	Spectrogram 1	1	539.593179833	539.666602232	0.000	11025.000	0.0734	11025.000	-79.26	l
148	Waveform 1	1	542.303689726	542.441356725	0.000	11025.000	0.1377	11025.000		t
148	Spectrogram 1	1	542.303689726	542.441356725	0.000	11025.000	0.1377	11025.000	-79.83	t
149	Waveform 1	1	544.221849562	544.445176026	0.000	11025.000	0.2233	11025.000		h
149	Spectrogram 1	1	544.221849562	544.445176026	0.000	11025.000	0.2233	11025.000	-75.92	h
150	Waveform 1	1	544.980547686	545.209992684	0.000	11025.000	0.2294	11025.000		h
150	Spectrogram 1	1	544.980547686	545.209992684	0.000	11025.000	0.2294	11025.000	-82.60	h
151	Waveform 1	1	545.225289017	545.295652150	0.000	11025.000	0.0704	11025.000		ud
151	Spectrogram 1	1	545.225289017	545.295652150	0.000	11025.000	0.0704	11025.000	-80.96	ud
152	Waveform 1	1	545.522037880	545.733127278	0.000	11025.000	0.2111	11025.000		t
152	Spectrogram 1	1	545.522037880	545.733127278	0.000	11025.000	0.2111	11025.000	-78.12	t
153	Waveform 1	1	546.684559201	547.033315597	0.000	11025.000	0.3488	11025.000		t
153	Spectrogram 1	1	546.684559201	547.033315597	0.000	11025.000	0.3488	11025.000	-79.82	t
154	Waveform 1	1	548.431400105	548.621074636	0.000	11025.000	0.1897	11025.000		h
154	Spectrogram 1	1	548.431400105	548.621074636	0.000	11025.000	0.1897	11025.000	-80.18	h
155	Waveform 1	1	549.095260964	549.324705961	0.000	11025.000	0.2294	11025.000		t
155	Spectrogram 1	1	549.095260964	549.324705961	0.000	11025.000	0.2294	11025.000	-80.80	t
156	Waveform 1	1	550.233308151	550.300612017	0.000	11025.000	0.0673	11025.000		m
156	Spectrogram 1	1	550.233308151	550.300612017	0.000	11025.000	0.0673	11025.000	-81.37	m
157	Waveform 1	1	553.910546300	554.078805965	0.000	11025.000	0.1683	11025.000		t
157	Spectrogram 1	1	553.910546300	554.078805965	0.000	11025.000	0.1683	11025.000	-80.40	t
158	Waveform 1	1	554.097161565	554.348021429	0.000	11025.000	0.2509	11025.000		p2
158	Spectrogram 1	1	554.097161565	554.348021429	0.000	11025.000	0.2509	11025.000	-80.00	p2
159	Waveform 1	1	554.868096756	555.091423220	0.000	11025.000	0.2233	11025.000		t
159	Spectrogram 1	1	554.868096756	555.091423220	0.000	11025.000	0.2233	11025.000	-83.29	t
160	Waveform 1	1	556.119335356	556.364076687	0.000	11025.000	0.2447	11025.000		t
160	Spectrogram 1	1	556.119335356	556.364076687	0.000	11025.000	0.2447	11025.000	-81.55	t
161	Waveform 1	1	561.075340282	561.283370413	0.000	11025.000	0.2080	11025.000		h
161	Spectrogram 1	1	561.075340282	561.283370413	0.000	11025.000	0.2080	11025.000	-78.16	h
162	Waveform 1	1	562.614151398	562.809944463	0.000	11025.000	0.1958	11025.000		h
162	Spectrogram 1	1	562.614151398	562.809944463	0.000	11025.000	0.1958	11025.000	-76.88	h
163	Waveform 1	1	567.034791339	567.343777269	0.000	11025.000	0.3090	11025.000		h
163	Spectrogram 1	1	567.034791339	567.343777269	0.000	11025.000	0.3090	11025.000	-79.99	h
164	Waveform 1	1	568.521593470	568.818342333	0.000	11025.000	0.2967	11025.000		t
164	Spectrogram 1	1	568.521593470	568.818342333	0.000	11025.000	0.2967	11025.000	-77.65	t
165	Waveform 1	1	569.693292590	569.996159987	0.000	11025.000	0.3029	11025.000		t
165	Spectrogram 1	1	569.693292590	569.996159987	0.000	11025.000	0.3029	11025.000	-82.35	t
166	Waveform 1	1	572.639366014	572.963648277	0.000	11025.000	0.3243	11025.000		h
166	Spectrogram 1	1	572.639366014	572.963648277	0.000	11025.000	0.3243	11025.000	-79.74	h
167	Waveform 1	1	588.666860649	588.853475913	0.000	11025.000	0.1866	11025.000		t
167	Spectrogram 1	1	588.666860649	588.853475913	0.000	11025.000	0.1866	11025.000	-81.04	t
168	Waveform 1	1	590.132249365	590.425938962	0.000	11025.000	0.2937	11025.000		h
168	Spectrogram 1	1	590.132249365	590.425938962	0.000	11025.000	0.2937	11025.000	-79.23	h
169	Waveform 1	1	599.190735725	599.472188255	0.000	11025.000	0.2815	11025.000		h
169	Spectrogram 1	1	599.190735725	599.472188255	0.000	11025.000	0.2815	11025.000	-78.96	h
170	Waveform 1	1	599.609855254	599.707751786	0.000	11025.000	0.0979	11025.000		cl
170	Spectrogram 1	1	599.609855254	599.707751786	0.000	11025.000	0.0979	11025.000	-71.91	cl
171	Waveform 1	1	600.448094311	600.500101844	0.000	11025.000	0.0520	11025.000		l
171	Spectrogram 1	1	600.448094311	600.500101844	0.000	11025.000	0.0520	11025.000	-71.35	l
172	Waveform 1	1	600.787672907	600.876391640	0.000	11025.000	0.0887	11025.000		l
172	Spectrogram 1	1	600.787672907	600.876391640	0.000	11025.000	0.0887	11025.000	-72.51	l
173	Waveform 1	1	601.044651304	601.127251503	0.000	11025.000	0.0826	11025.000		m
173	Spectrogram 1	1	601.044651304	601.127251503	0.000	11025.000	0.0826	11025.000	-70.53	m
174	Waveform 1	1	601.234325836	601.316926035	0.000	11025.000	0.0826	11025.000		m
174	Spectrogram 1	1	601.234325836	601.316926035	0.000	11025.000	0.0826	11025.000	-67.82	m
175	Waveform 1	1	601.708512164	601.775816030	0.000	11025.000	0.0673	11025.000		m
175	Spectrogram 1	1	601.708512164	601.775816030	0.000	11025.000	0.0673	11025.000	-75.81	m
176	Waveform 1	1	601.870653295	601.974668361	0.000	11025.000	0.1040	11025.000		m
176	Spectrogram 1	1	601.870653295	601.974668361	0.000	11025.000	0.1040	11025.000	-77.26	m
177	Waveform 1	1	602.087861226	602.268357957	0.000	11025.000	0.1805	11025.000		sk
177	Spectrogram 1	1	602.087861226	602.268357957	0.000	11025.000	0.1805	11025.000	-71.75	sk
178	Waveform 1	1	604.908504718	605.196075781	0.000	11025.000	0.2876	11025.000		h
178	Spectrogram 1	1	604.908504718	605.196075781	0.000	11025.000	0.2876	11025.000	-79.03	h
179	Waveform 1	1	605.792632775	605.985366573	0.000	11025.000	0.1927	11025.000		t
179	Spectrogram 1	1	605.792632775	605.985366573	0.000	11025.000	0.1927	11025.000	-81.55	t
180	Waveform 1	1	606.949035218	607.117294883	0.000	11025.000	0.1683	11025.000		t
180	Spectrogram 1	1	606.949035218	607.117294883	0.000	11025.000	0.1683	11025.000	-82.20	t
181	Waveform 1	1	607.144828283	607.432399346	0.000	11025.000	0.2876	11025.000		t
181	Spectrogram 1	1	607.144828283	607.432399346	0.000	11025.000	0.2876	11025.000	-78.34	t
182	Waveform 1	1	607.961652474	608.022837807	0.000	11025.000	0.0612	11025.000		cl
182	Spectrogram 1	1	607.961652474	608.022837807	0.000	11025.000	0.0612	11025.000	-70.96	cl
183	Waveform 1	1	608.139089939	608.698935732	0.000	11025.000	0.5598	11025.000		pu
183	Spectrogram 1	1	608.139089939	608.698935732	0.000	11025.000	0.5598	11025.000	-77.96	pu
184	Waveform 1	1	608.659165266	608.793772998	0.000	11025.000	0.1346	11025.000		t
184	Spectrogram 1	1	608.659165266	608.793772998	0.000	11025.000	0.1346	11025.000	-78.27	t
185	Waveform 1	1	608.845780531	609.212892527	0.000	11025.000	0.3671	11025.000		pu
185	Spectrogram 1	1	608.845780531	609.212892527	0.000	11025.000	0.3671	11025.000	-72.31	pu
186	Waveform 1	1	608.861076864	609.069106995	0.000	11025.000	0.2080	11025.000		t
186	Spectrogram 1	1	608.861076864	609.069106995	0.000	11025.000	0.2080	11025.000	-72.85	t
187	Waveform 1	1	621.370416751	621.618217348	0.000	11025.000	0.2478	11025.000		t
187	Spectrogram 1	1	621.370416751	621.618217348	0.000	11025.000	0.2478	11025.000	-77.63	t
188	Waveform 1	1	640.448001755	640.506127821	0.000	11025.000	0.0581	11025.000		cl
188	Spectrogram 1	1	640.448001755	640.506127821	0.000	11025.000	0.0581	11025.000	-74.17	cl
189	Waveform 1	1	647.429247523	647.496551389	0.000	11025.000	0.0673	11025.000		ud
189	Spectrogram 1	1	647.429247523	647.496551389	0.000	11025.000	0.0673	11025.000	-69.70	ud
190	Waveform 1	1	647.508788456	647.735174187	0.000	11025.000	0.2264	11025.000		t
190	Spectrogram 1	1	647.508788456	647.735174187	0.000	11025.000	0.2264	11025.000	-72.55	t
191	Waveform 1	1	654.138218905	654.490034568	0.000	11025.000	0.3518	11025.000		p2
191	Spectrogram 1	1	654.138218905	654.490034568	0.000	11025.000	0.3518	11025.000	-78.13	p2
192	Waveform 1	1	657.690027122	658.014309385	0.000	11025.000	0.3243	11025.000		t
192	Spectrogram 1	1	657.690027122	658.014309385	0.000	11025.000	0.3243	11025.000	-78.01	t
193	Waveform 1	1	660.339351683	660.379122149	0.000	11025.000	0.0398	11025.000		cl
193	Spectrogram 1	1	660.339351683	660.379122149	0.000	11025.000	0.0398	11025.000	-76.56	cl
194	Waveform 1	1	662.205503985	662.701105180	0.000	11025.000	0.4956	11025.000		pu
194	Spectrogram 1	1	662.205503985	662.701105180	0.000	11025.000	0.4956	11025.000	-72.32	pu
195	Waveform 1	1	664.600909759	665.007792221	0.000	11025.000	0.4069	11025.000		h
195	Spectrogram 1	1	664.600909759	665.007792221	0.000	11025.000	0.4069	11025.000	-80.51	h
196	Waveform 1	1	666.112187132	666.167253931	0.000	11025.000	0.0551	11025.000		l
196	Spectrogram 1	1	666.112187132	666.167253931	0.000	11025.000	0.0551	11025.000	-79.74	l
197	Waveform 1	1	673.322877898	673.524789496	0.000	11025.000	0.2019	11025.000		t
197	Spectrogram 1	1	673.322877898	673.524789496	0.000	11025.000	0.2019	11025.000	-84.15	t
198	Waveform 1	1	690.445591867	690.855533596	0.000	11025.000	0.4099	11025.000		t
198	Spectrogram 1	1	690.445591867	690.855533596	0.000	11025.000	0.4099	11025.000	-77.20	t
199	Waveform 1	1	691.537750055	691.758017252	0.000	11025.000	0.2203	11025.000		h
199	Spectrogram 1	1	691.537750055	691.758017252	0.000	11025.000	0.2203	11025.000	-82.13	h
200	Waveform 1	1	761.151355755	761.475638018	0.000	11025.000	0.3243	11025.000		h
200	Spectrogram 1	1	761.151355755	761.475638018	0.000	11025.000	0.3243	11025.000	-79.41	h
201	Waveform 1	1	860.849786772	860.926268438	0.000	11025.000	0.0765	11025.000		l
201	Spectrogram 1	1	860.849786772	860.926268438	0.000	11025.000	0.0765	11025.000	-75.63	l
202	Waveform 1	1	949.733711274	949.868319006	0.000	11025.000	0.1346	11025.000		sh
202	Spectrogram 1	1	949.733711274	949.868319006	0.000	11025.000	0.1346	11025.000	-84.43	sh
203	Waveform 1	1	1006.067041895	1006.115990161	0.000	11025.000	0.0489	11025.000		cl
203	Spectrogram 1	1	1006.067041895	1006.115990161	0.000	11025.000	0.0489	11025.000	-84.40	cl
204	Waveform 1	1	1062.892904218	1063.434394412	0.000	11025.000	0.5415	11025.000		pu
204	Spectrogram 1	1	1062.892904218	1063.434394412	0.000	11025.000	0.5415	11025.000	-73.79	pu
205	Waveform 1	1	1064.688692279	1065.425975537	0.000	11025.000	0.7373	11025.000		pu
205	Spectrogram 1	1	1064.688692279	1065.425975537	0.000	11025.000	0.7373	11025.000	-65.00	pu
206	Waveform 1	1	1065.113930340	1065.162878607	0.000	11025.000	0.0489	11025.000		l
206	Spectrogram 1	1	1065.113930340	1065.162878607	0.000	11025.000	0.0489	11025.000	-56.91	l
207	Waveform 1	1	1067.803025367	1067.833618033	0.000	11025.000	0.0306	11025.000		pc
207	Spectrogram 1	1	1067.803025367	1067.833618033	0.000	11025.000	0.0306	11025.000	-77.35	pc
208	Waveform 1	1	1067.876447766	1068.518893759	0.000	11025.000	0.6424	11025.000		w
208	Spectrogram 1	1	1067.876447766	1068.518893759	0.000	11025.000	0.6424	11025.000	-51.96	w
209	Waveform 1	1	1068.956368888	1069.026732020	0.000	11025.000	0.0704	11025.000		b
209	Spectrogram 1	1	1068.956368888	1069.026732020	0.000	11025.000	0.0704	11025.000	-77.06	b
210	Waveform 1	1	1069.243939951	1069.684474346	0.000	11025.000	0.4405	11025.000		mo
210	Spectrogram 1	1	1069.243939951	1069.684474346	0.000	11025.000	0.4405	11025.000	-78.75	mo
211	Waveform 1	1	1071.633226445	1071.712767378	0.000	11025.000	0.0795	11025.000		pu
211	Spectrogram 1	1	1071.633226445	1071.712767378	0.000	11025.000	0.0795	11025.000	-72.53	pu
212	Waveform 1	1	1072.061523774	1073.168978295	0.000	11025.000	1.1075	11025.000		pu
212	Spectrogram 1	1	1072.061523774	1073.168978295	0.000	11025.000	1.1075	11025.000	-67.71	pu
213	Waveform 1	1	1078.247360562	1078.385027560	0.000	11025.000	0.1377	11025.000		b
213	Spectrogram 1	1	1078.247360562	1078.385027560	0.000	11025.000	0.1377	11025.000	-76.99	b
214	Waveform 1	1	1150.020802614	1150.225773478	0.000	11025.000	0.2050	11025.000		h
214	Spectrogram 1	1	1150.020802614	1150.225773478	0.000	11025.000	0.2050	11025.000	-83.91	h
215	Waveform 1	1	1159.645254753	1159.694203019	0.000	11025.000	0.0489	11025.000		l
215	Spectrogram 1	1	1159.645254753	1159.694203019	0.000	11025.000	0.0489	11025.000	-63.46	l
216	Waveform 1	1	1167.256709448	1167.522865645	0.000	11025.000	0.2662	11025.000		h
216	Spectrogram 1	1	1167.256709448	1167.522865645	0.000	11025.000	0.2662	11025.000	-75.63	h
217	Waveform 1	1	1172.552297084	1172.763386481	0.000	11025.000	0.2111	11025.000		h
217	Spectrogram 1	1	1172.552297084	1172.763386481	0.000	11025.000	0.2111	11025.000	-77.62	h
218	Waveform 1	1	1179.799699050	1180.007729181	0.000	11025.000	0.2080	11025.000		p2
218	Spectrogram 1	1	1179.799699050	1180.007729181	0.000	11025.000	0.2080	11025.000	-74.82	p2
219	Waveform 1	1	1180.598167641	1180.836790438	0.000	11025.000	0.2386	11025.000		p2
219	Spectrogram 1	1	1180.598167641	1180.836790438	0.000	11025.000	0.2386	11025.000	-77.48	p2
220	Waveform 1	1	1299.658694350	1299.817776214	0.000	11025.000	0.1591	11025.000		sh
220	Spectrogram 1	1	1299.658694350	1299.817776214	0.000	11025.000	0.1591	11025.000	-79.12	sh
221	Waveform 1	1	1299.851428147	1299.970739546	0.000	11025.000	0.1193	11025.000		sh
221	Spectrogram 1	1	1299.851428147	1299.970739546	0.000	11025.000	0.1193	11025.000	-79.09	sh
222	Waveform 1	1	1341.316724308	1341.356494774	0.000	11025.000	0.0398	11025.000		m
222	Spectrogram 1	1	1341.316724308	1341.356494774	0.000	11025.000	0.0398	11025.000	-72.42	m
223	Waveform 1	1	1343.244061943	1343.724366804	0.000	11025.000	0.4803	11025.000		mo
223	Spectrogram 1	1	1343.244061943	1343.724366804	0.000	11025.000	0.4803	11025.000	-68.52	mo
224	Waveform 1	1	1346.820344293	1347.089559757	0.000	11025.000	0.2692	11025.000		mo
224	Spectrogram 1	1	1346.820344293	1347.089559757	0.000	11025.000	0.2692	11025.000	-69.35	mo
225	Waveform 1	1	1350.883049067	1351.124731131	0.000	11025.000	0.2417	11025.000		mo
225	Spectrogram 1	1	1350.883049067	1351.124731131	0.000	11025.000	0.2417	11025.000	-75.70	mo
226	Waveform 1	1	1355.364874340	1355.569845205	0.000	11025.000	0.2050	11025.000		o
226	Spectrogram 1	1	1355.364874340	1355.569845205	0.000	11025.000	0.2050	11025.000	-72.05	o
227	Waveform 1	1	1355.768697536	1356.010379600	0.000	11025.000	0.2417	11025.000		mo
227	Spectrogram 1	1	1355.768697536	1356.010379600	0.000	11025.000	0.2417	11025.000	-71.99	mo
228	Waveform 1	1	1365.696016729	1365.980528525	0.000	11025.000	0.2845	11025.000		mo
228	Spectrogram 1	1	1365.696016729	1365.980528525	0.000	11025.000	0.2845	11025.000	-70.33	mo
229	Waveform 1	1	1367.566758274	1367.887981271	0.000	11025.000	0.3212	11025.000		mo
229	Spectrogram 1	1	1367.566758274	1367.887981271	0.000	11025.000	0.3212	11025.000	-75.25	mo
230	Waveform 1	1	1383.471883607	1383.793106604	0.000	11025.000	0.3212	11025.000		mo
230	Spectrogram 1	1	1383.471883607	1383.793106604	0.000	11025.000	0.3212	11025.000	-70.48	mo
231	Waveform 1	1	1419.185759185	1419.246944518	0.000	11025.000	0.0612	11025.000		m
231	Spectrogram 1	1	1419.185759185	1419.246944518	0.000	11025.000	0.0612	11025.000	-76.04	m
232	Waveform 1	1	1435.812871617	1435.926064482	0.000	11025.000	0.1132	11025.000		t
232	Spectrogram 1	1	1435.812871617	1435.926064482	0.000	11025.000	0.1132	11025.000	-82.58	t
233	Waveform 1	1	1440.912668750	1442.026241804	0.000	11025.000	1.1136	11025.000		mo
233	Spectrogram 1	1	1440.912668750	1442.026241804	0.000	11025.000	1.1136	11025.000	-42.67	mo
234	Waveform 1	1	1461.568834993	1461.688146391	0.000	11025.000	0.1193	11025.000		b
234	Spectrogram 1	1	1461.568834993	1461.688146391	0.000	11025.000	0.1193	11025.000	-77.79	b
235	Waveform 1	1	1463.089290509	1463.193305574	0.000	11025.000	0.1040	11025.000		b
235	Spectrogram 1	1	1463.089290509	1463.193305574	0.000	11025.000	0.1040	11025.000	-79.82	b
236	Waveform 1	1	1509.452471635	1509.516716235	0.000	11025.000	0.0642	11025.000		l
236	Spectrogram 1	1	1509.452471635	1509.516716235	0.000	11025.000	0.0642	11025.000	-53.18	l
237	Waveform 1	1	1509.703331499	1509.736983432	0.000	11025.000	0.0337	11025.000		l
237	Spectrogram 1	1	1509.703331499	1509.736983432	0.000	11025.000	0.0337	11025.000	-60.21	l
238	Waveform 1	1	1509.736983432	1509.788990965	0.000	11025.000	0.0520	11025.000		l
238	Spectrogram 1	1	1509.736983432	1509.788990965	0.000	11025.000	0.0520	11025.000	-57.31	l
239	Waveform 1	1	1510.856675020	1511.058586617	0.000	11025.000	0.2019	11025.000		h
239	Spectrogram 1	1	1510.856675020	1511.058586617	0.000	11025.000	0.2019	11025.000	-70.59	h
240	Waveform 1	1	1517.333141794	1517.559527525	0.000	11025.000	0.2264	11025.000		h
240	Spectrogram 1	1	1517.333141794	1517.559527525	0.000	11025.000	0.2264	11025.000	-78.52	h
241	Waveform 1	1	1818.380245849	1818.762654178	0.000	11025.000	0.3824	11025.000		pu
241	Spectrogram 1	1	1818.380245849	1818.762654178	0.000	11025.000	0.3824	11025.000	-75.43	pu
242	Waveform 1	1	1818.915617510	1819.123647641	0.000	11025.000	0.2080	11025.000		pu
242	Spectrogram 1	1	1818.915617510	1819.123647641	0.000	11025.000	0.2080	11025.000	-75.73	pu
243	Waveform 1	1	1866.777839512	1866.903269444	0.000	11025.000	0.1254	11025.000		sh
243	Spectrogram 1	1	1866.777839512	1866.903269444	0.000	11025.000	0.1254	11025.000	-79.95	sh
244	Waveform 1	1	1892.573573354	1892.695944020	0.000	11025.000	0.1224	11025.000		sh
244	Spectrogram 1	1	1892.573573354	1892.695944020	0.000	11025.000	0.1224	11025.000	-79.74	sh
245	Waveform 1	1	1896.097848172	1896.287522703	0.000	11025.000	0.1897	11025.000		sh
245	Spectrogram 1	1	1896.097848172	1896.287522703	0.000	11025.000	0.1897	11025.000	-79.59	sh
246	Waveform 1	1	1930.275971900	1930.358572099	0.000	11025.000	0.0826	11025.000		b
246	Spectrogram 1	1	1930.275971900	1930.358572099	0.000	11025.000	0.0826	11025.000	-75.38	b
247	Waveform 1	1	1965.974550802	1966.148929000	0.000	11025.000	0.1744	11025.000		h
247	Spectrogram 1	1	1965.974550802	1966.148929000	0.000	11025.000	0.1744	11025.000	-69.97	h
248	Waveform 1	1	1979.199759425	1979.264004024	0.000	11025.000	0.0642	11025.000		l
248	Spectrogram 1	1	1979.199759425	1979.264004024	0.000	11025.000	0.0642	11025.000	-76.12	l
249	Waveform 1	1	1988.276602493	1988.567232823	0.000	11025.000	0.2906	11025.000		h
249	Spectrogram 1	1	1988.276602493	1988.567232823	0.000	11025.000	0.2906	11025.000	-70.28	h
250	Waveform 1	1	1997.228015973	1997.359564439	0.000	11025.000	0.1315	11025.000		sh
250	Spectrogram 1	1	1997.228015973	1997.359564439	0.000	11025.000	0.1315	11025.000	-70.92	sh
251	Waveform 1	1	2078.873714090	2079.017499622	0.000	11025.000	0.1438	11025.000		p1
251	Spectrogram 1	1	2078.873714090	2079.017499622	0.000	11025.000	0.1438	11025.000	-70.84	p1
252	Waveform 1	1	2082.841582569	2082.967012501	0.000	11025.000	0.1254	11025.000		p1
252	Spectrogram 1	1	2082.841582569	2082.967012501	0.000	11025.000	0.1254	11025.000	-70.33	p1
253	Waveform 1	1	2091.358580188	2091.569669585	0.000	11025.000	0.2111	11025.000		p2
253	Spectrogram 1	1	2091.358580188	2091.569669585	0.000	11025.000	0.2111	11025.000	-65.40	p2
254	Waveform 1	1	2113.232334550	2113.428127615	0.000	11025.000	0.1958	11025.000		p2
254	Spectrogram 1	1	2113.232334550	2113.428127615	0.000	11025.000	0.1958	11025.000	-64.08	p2
255	Waveform 1	1	2138.465162229	2138.829214958	0.000	11025.000	0.3641	11025.000		h
255	Spectrogram 1	1	2138.465162229	2138.829214958	0.000	11025.000	0.3641	11025.000	-64.63	h
256	Waveform 1	1	2143.451766496	2143.546603762	0.000	11025.000	0.0948	11025.000		p1
256	Spectrogram 1	1	2143.451766496	2143.546603762	0.000	11025.000	0.0948	11025.000	-70.84	p1
257	Waveform 1	1	2170.030670378	2170.201989309	0.000	11025.000	0.1713	11025.000		p1
257	Spectrogram 1	1	2170.030670378	2170.201989309	0.000	11025.000	0.1713	11025.000	-66.29	p1
258	Waveform 1	1	2210.850460170	2211.199216566	0.000	11025.000	0.3488	11025.000		p2
258	Spectrogram 1	1	2210.850460170	2211.199216566	0.000	11025.000	0.3488	11025.000	-67.64	p2
259	Waveform 1	1	2215.093662646	2215.561730440	0.000	11025.000	0.4681	11025.000		h
259	Spectrogram 1	1	2215.093662646	2215.561730440	0.000	11025.000	0.4681	11025.000	-64.78	h
260	Waveform 1	1	2218.868797327	2219.266501989	0.000	11025.000	0.3977	11025.000		h
260	Spectrogram 1	1	2218.868797327	2219.266501989	0.000	11025.000	0.3977	11025.000	-64.24	h
261	Waveform 1	1	2236.563590485	2236.731850149	0.000	11025.000	0.1683	11025.000		p1
261	Spectrogram 1	1	2236.563590485	2236.731850149	0.000	11025.000	0.1683	11025.000	-67.10	p1
262	Waveform 1	1	2271.469819329	2271.971539056	0.000	11025.000	0.5017	11025.000		p2
262	Spectrogram 1	1	2271.469819329	2271.971539056	0.000	11025.000	0.5017	11025.000	-63.49	p2
263	Waveform 1	1	2283.330595033	2283.642640229	0.000	11025.000	0.3120	11025.000		p2
263	Spectrogram 1	1	2283.330595033	2283.642640229	0.000	11025.000	0.3120	11025.000	-64.37	p2
264	Waveform 1	1	2294.974161697	2295.604370623	0.000	11025.000	0.6302	11025.000		p2
264	Spectrogram 1	1	2294.974161697	2295.604370623	0.000	11025.000	0.6302	11025.000	-61.66	p2
265	Waveform 1	1	2299.342794105	2299.764972900	0.000	11025.000	0.4222	11025.000		p2
265	Spectrogram 1	1	2299.342794105	2299.764972900	0.000	11025.000	0.4222	11025.000	-63.11	p2
266	Waveform 1	1	2303.488100049	2303.946990043	0.000	11025.000	0.4589	11025.000		p2
266	Spectrogram 1	1	2303.488100049	2303.946990043	0.000	11025.000	0.4589	11025.000	-63.29	p2
